Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),altitud_media_m
ANTIOQUIA,ANGOSTURA,2016,854.056,962.55,914.115,1.070322086607904,2918.31089258194,15.848718,16.594065,14.901845,93.33492,6685.4094270000005,0.40361106,0.40252092,2467.22911198934,2065.999152738857
CUNDINAMARCA,ANOLAIMA,2013,942.38,1064.67,604.296,0.6412445085846474,4754.429752111435,18.707489,19.781158,17.961823,85.31757,5838.386792,0.40648016,0.40698877,2137.646582126617,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2012,1168.0,1300.0,710.0,0.6078767123287672,4547.689442157745,18.522879,19.123444,17.93985,83.736015,5859.206732000001,0.40924707,0.41016388,2174.43163728714,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2011,1168.0,1300.0,710.0,0.6078767123287672,4898.1852860450745,18.181854,18.84439,17.619781,87.03246,5568.495149,0.4129753,0.4143715,1945.2639865875244,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2010,1189.32,1293.61,730.3,0.6140483637708943,5745.3761241436005,18.646536,20.463043,17.183014,86.91824,5528.664038,0.40514755,0.4058965,1980.0873050689695,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2024,533.58,605.78,587.78,1.1015780201656733,3947.277720093727,19.230682,20.345856,17.918854,83.047035,6069.459946,0.38699088,0.38762537,2409.610388278961,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2009,1188.49,1270.62,732.841,0.6166152008010164,3920.688060760498,18.725983,19.506256,18.20279,84.78185,6003.638964,0.40831122,0.40855154,2191.017433166504,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2018,806.32,866.72,1250.92,1.55139398749876,3963.130823612213,18.972076,19.956451,18.290192,81.841286,6040.600359,0.39367548,0.39504114,2333.073013305664,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2007,1137.17,1228.46,621.586,0.5466078071000817,5145.976482391357,18.489756,19.95279,17.608063,85.032616,5720.6302670000005,0.4012197,0.4014193,2109.201189517975,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2008,1125.73,1240.26,665.022,0.5907473372833628,4931.533004045486,18.155954,18.626373,17.807526,85.784615,5752.194179,0.40793356,0.4082171,2036.2385816574097,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2017,843.68,916.33,1279.7,1.5168073203110186,3404.6073203086853,19.144724,19.996002,18.785797,81.321075,6270.263842,0.39282736,0.3944626,2426.7403888702397,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2022,561.27,612.94,317.81,0.5662337199565272,3948.517961978912,18.238312,18.750153,17.5878,85.07324,5765.665893,0.40276337,0.40324274,2144.633050441742,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2019,635.0,722.0,750.0,1.1811023622047243,3648.173675298691,19.358124,20.13272,18.76773,81.481964,6213.462606,0.3855362,0.38492456,2448.518714427948,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2020,626.0,706.0,684.0,1.0926517571884984,4007.6192619800568,19.364431,21.129303,18.65982,80.223816,6272.295584,0.38239798,0.38247427,2559.1868505477905,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2023,550.82,604.15,492.29,0.8937402418212845,3912.2998099327087,18.872732,19.865875,17.756989,84.30115,6058.291553999999,0.4000206,0.40057626,2312.0367197990417,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2021,613.28,683.31,423.16,0.6899947821549701,4892.974106311798,18.630117,19.799957,18.148102,84.45661,5836.2989450000005,0.4050204,0.4054489,2175.927255630493,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2014,977.16,1055.24,677.535,0.6933716075156576,4231.043319702148,18.83731,19.256012,18.220612,84.11466,5912.590491,0.40697733,0.4077581,2184.327196121216,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2015,964.72,1034.15,797.144,0.8262957127456672,4208.669331550598,19.115305,19.980865,18.58609,83.933235,5878.671872,0.40370688,0.40553537,2237.6982350349426,1785.178508300984
CUNDINAMARCA,ANOLAIMA,2016,884.068,966.71,755.485,0.8545553057004666,4625.430792331696,19.321482,20.509186,18.441559,83.81954,5934.586783,0.4021276,0.40297446,2288.87969827652,1785.178508300984
ANTIOQUIA,ANORI,2013,251.2,313.34,172.884,0.6882324840764331,3294.246713529933,21.08089,22.193623,20.23011,93.12162,6337.450963272728,0.47132745,0.4769375,2886.799150987105,925.0705916862194
ANTIOQUIA,ANORI,2012,300.0,350.0,330.0,1.1,3366.590673468329,20.951944,21.644838,20.252838,92.70997,6449.210678454546,0.4723934,0.4786822,3004.540523745797,925.0705916862194
ANTIOQUIA,ANORI,2011,244.0,359.0,268.4,1.1,4132.651407935403,20.532633,21.194134,19.75348,94.099724,6023.743192090909,0.47567585,0.4843082,2569.126232472333,925.0705916862194
ANTIOQUIA,ANORI,2010,234.0,294.0,257.4,1.1,4063.774032126773,21.014952,22.89859,19.427,93.649254,5922.336979727273,0.4719614,0.4798274,2564.029822176153,925.0705916862194
ANTIOQUIA,ANORI,2019,216.0,279.0,289.0,1.337962962962963,2804.515056935224,22.164232,23.236591,20.836445,88.6113,6692.940231090909,0.45989943,0.4567776,3593.604708584872,925.0705916862194
ANTIOQUIA,ANORI,2017,235.36,281.41,237.997,1.0112041128484024,2957.6578301516447,21.728798,23.171606,20.837976,89.6246,6586.5759887272725,0.4633353,0.46602884,3357.274676019495,925.0705916862194
ANTIOQUIA,ANORI,2008,234.0,234.0,262.1,1.12008547008547,3738.581499749964,20.433994,20.714464,19.93501,93.772,6213.393732272728,0.47343397,0.48185626,2669.477865522558,925.0705916862194
ANTIOQUIA,ANORI,2018,227.7,294.31,235.501,1.0342599912165131,3058.5321112004194,21.664001,22.716217,20.737413,89.392525,6711.827519181818,0.46138844,0.46424022,3480.3983234492216,925.0705916862194
ANTIOQUIA,ANORI,2009,234.0,244.0,262.1,1.12008547008547,3266.1456963582477,20.918144,21.383808,20.455097,93.78257,6297.633795272727,0.4756175,0.48312935,2757.585220640356,925.0705916862194
ANTIOQUIA,ANORI,2022,232.21,290.75,193.08,0.8314887386417468,3645.590084715323,20.800707,21.831806,20.056038,92.706276,6241.868037818182,0.46962786,0.47786006,2802.623448458585,925.0705916862194
ANTIOQUIA,ANORI,2020,243.0,278.0,299.0,1.2304526748971194,3030.8448020328174,21.80927,24.209736,20.425934,88.72046,6665.435268,0.44993386,0.45250633,3509.561979553916,925.0705916862194
ANTIOQUIA,ANORI,2021,239.38,285.13,260.92,1.089982454674576,3172.4413212971253,21.182037,22.866009,20.334204,91.43341,6450.618995,0.46317026,0.46798822,3060.069993019104,925.0705916862194
ANTIOQUIA,ANORI,2007,194.0,214.0,217.3,1.1201030927835052,3819.915581909093,20.929771,23.425268,19.79168,92.43636,6272.3692868181815,0.4644803,0.47405925,2864.656677722931,925.0705916862194
ANTIOQUIA,ANORI,2024,244.43,283.45,287.41,1.17583766313464,3226.870236515999,22.180197,23.93692,20.467505,89.66146,6580.653955545455,0.45491156,0.45928422,3384.187643441287,925.0705916862194
ANTIOQUIA,ANORI,2023,232.17,290.63,220.18,0.9483568075117372,3294.1539991768923,21.783508,22.639112,20.608728,91.41845,6627.498491454546,0.46162748,0.46974194,3186.901200988076,925.0705916862194
ANTIOQUIA,ANORI,2016,248.989,286.46,271.207,1.0892328576764434,3187.1057624491777,21.8766,24.144173,20.588665,90.952995,6407.611984090909,0.46550217,0.46898487,3159.3767394152555,925.0705916862194
ANTIOQUIA,ANORI,2014,236.08,294.46,175.685,0.7441757031514741,3217.0505691658364,21.366682,22.693712,20.475227,92.3811,6468.969929909091,0.47131717,0.4766828,3001.1951736103406,925.0705916862194
ANTIOQUIA,ANORI,2015,253.17,285.54,266.641,1.0532093059999212,2994.3817934773183,21.937408,22.85298,20.974384,90.4573,6710.056683090909,0.46542218,0.46926036,3417.0817645246334,925.0705916862194
CALDAS,ANSERMA,2013,5098.28,6612.38,4970.3,0.9748974163835648,8544.869087219238,18.160288,19.246002,17.703033,94.46421,5786.929898,0.42198753,0.42186546,2244.882719278336,1315.820580194248
CALDAS,ANSERMA,2011,5253.67,6781.0,5910.38,1.1250002379289143,9259.06189918518,17.84266,18.387848,17.247467,94.17037,5449.315205999999,0.42287764,0.42333412,2041.3563194274905,1315.820580194248
CALDAS,ANSERMA,2012,2605.0,3256.0,2605.0,1.0,7937.395143508911,18.038422,18.360016,17.66983,94.00243,5897.981273,0.4232483,0.4230671,2280.3445303440094,1315.820580194248
CALDAS,ANSERMA,2023,4080.67,5298.05,3673.26,0.9001610029725511,8538.629937648773,18.836111,19.531647,17.931793,93.80738,5846.045353,0.42036185,0.42016983,2364.545816421509,1315.820580194248
CALDAS,ANSERMA,2008,4985.0,6966.8,5982.0,1.2,9101.336036682129,17.708038,17.855621,17.495514,94.11385,5599.0848065,0.42437425,0.4245809,2044.398449897766,1315.820580194248
CALDAS,ANSERMA,2010,6150.0,6837.5,7995.0,1.3,9463.656244754791,18.335419,19.750153,17.11441,94.07166,5643.118973000001,0.42152467,0.4219583,2134.001119375229,1315.820580194248
CALDAS,ANSERMA,2017,4707.16,6344.5,5949.87,1.264004197860281,7606.187192440033,18.643341,19.171783,18.25064,92.5145,6061.5276,0.4188563,0.4194425,2503.7675817012787,1315.820580194248
CALDAS,ANSERMA,2009,4785.0,6713.94,6359.0,1.328944618599791,7650.239547729492,18.239166,18.68399,17.871735,93.936424,5692.863176,0.42336273,0.4232343,2196.6206963062286,1315.820580194248
CALDAS,ANSERMA,2022,4045.6,5264.39,4757.89,1.1760653549535298,10225.17865896225,18.012482,18.274323,17.652252,94.02302,5576.518217,0.4236628,0.423975,2029.8594450950625,1315.820580194248
CALDAS,ANSERMA,2018,4804.04,6248.63,6210.78,1.2928243728195434,6963.650504827499,18.520987,19.16153,18.101227,92.979195,5982.784276,0.4186821,0.41921997,2454.5491876602173,1315.820580194248
CALDAS,ANSERMA,2007,5485.0,7125.06,7131.0,1.3000911577028258,9066.215452194214,18.060312,19.045807,17.207428,93.9609,5777.317518,0.4221096,0.42240906,2196.3740129470825,1315.820580194248
CALDAS,ANSERMA,2019,4099.0,5571.0,5427.0,1.3239814588924128,6595.451757907867,18.921356,19.548004,18.316559,92.892365,6106.963638,0.41696677,0.41735268,2590.0025067329407,1315.820580194248
CALDAS,ANSERMA,2020,3952.0,5473.0,4837.0,1.2239372469635628,8589.403860569,18.592947,20.012115,17.702057,93.18228,6170.726862,0.41713968,0.41768393,2602.6320536136627,1315.820580194248
CALDAS,ANSERMA,2024,3937.98,5305.04,3899.3,0.990177705321002,9312.206699609756,19.25469,20.437897,18.13272,93.53249,6012.528388,0.41920152,0.41968155,2509.1678750514984,1315.820580194248
CALDAS,ANSERMA,2016,5066.12,6510.13,6220.95,1.227951568458702,7978.939029216766,18.730255,19.74942,18.037994,94.16177,5906.778945,0.42197737,0.4219799,2342.995108604431,1315.820580194248
CALDAS,ANSERMA,2014,5275.81,6616.82,5561.48,1.0541471357004897,8062.335463047028,18.334137,18.767487,17.9628,94.205696,5793.895339,0.42131996,0.42149925,2268.087903022766,1315.820580194248
CALDAS,ANSERMA,2015,5234.21,6593.81,6214.8,1.1873425024979891,7573.550352811813,18.673574,19.557037,18.229645,94.02685,5782.083631,0.41741562,0.41769728,2332.6111409664154,1315.820580194248
VALLE DEL CAUCA,ANSERMANUEVO,2011,5434.0,5956.8,6086.1,1.1200036805299964,5999.169292449951,18.6244,19.268707,17.932037,94.77131,4845.174986,0.4205996,0.42073122,1569.1545631885529,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2010,5365.7,5878.8,3756.0,0.7000018636897329,5728.7039914131165,19.09079,20.533356,17.755035,94.61901,4752.09253,0.41900444,0.41849455,1614.174567103386,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2012,4633.34,5533.3,5096.67,1.0999991366918895,5331.87312746048,18.845062,19.44571,18.453033,93.91569,5201.4297,0.4192829,0.41841826,1765.300730228424,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2019,2825.0,3639.0,3683.0,1.303716814159292,4191.918779492378,19.77186,20.318268,19.195465,92.35807,5558.281203,0.4121755,0.41150156,1991.018836259842,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2018,3283.34,3975.26,2546.87,0.7756948716855396,4481.124905347824,19.328278,19.742584,18.893219,92.93582,5445.443145,0.41434416,0.41319022,1913.2244898080824,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2009,5253.7,5878.8,2626.85,0.5,5171.367199897766,19.055655,19.51529,18.507477,94.29926,4945.086052,0.41904768,0.4183979,1667.7557096481323,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2007,5992.43,6159.26,6601.66,1.1016666026970694,5302.533670425415,18.858734,19.71939,17.955475,94.51877,4940.34973,0.41903305,0.418293,1648.6838998794556,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2008,5694.0,6099.0,5694.0,1.0,5847.277713298798,18.451935,18.77652,18.137115,94.74191,4851.897188,0.4217504,0.42117944,1584.3433213233948,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2017,3793.15,4598.77,2876.73,0.7584013287109658,4484.282515048981,19.36315,19.799225,18.930328,93.29505,5447.708656,0.41633734,0.41598448,1884.8083060979843,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2024,3071.24,3807.62,3497.24,1.138706190333546,5116.630400419235,19.896942,20.860748,18.733307,93.436066,5209.043701,0.41583762,0.41501617,1848.8941212892528,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2022,3098.5,3737.23,3338.92,1.077592383411328,5707.225507736206,18.775827,19.067291,18.38736,94.95072,4794.132171,0.42103577,0.42116418,1543.7433075904846,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2014,4249.06,5104.68,4620.91,1.0875134735682714,4978.441620111465,19.20344,20.14444,18.622955,94.20212,5071.634724,0.417909,0.41785178,1722.9729130268097,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2015,4125.21,4887.75,4324.07,1.0482060307232843,4487.071552276611,19.540762,20.376373,18.884918,93.78062,5184.458174,0.41456985,0.4136219,1827.861321091652,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2016,3960.93,4787.28,4293.87,1.084056017147488,4941.234216690064,19.549429,20.535553,18.86734,93.90679,5169.405206,0.41769662,0.4165821,1820.148812174797,1293.4195018927323
VALLE DEL CAUCA,ANSERMANUEVO,2013,4270.09,5281.64,4294.67,1.0057563189534646,5466.3911464214325,18.97059,19.98819,18.26065,94.43054,4987.877416,0.4187584,0.41758093,1696.6969596147535,1293.4195018927323
ANTIOQUIA,ANZA,2011,903.6,1539.5,406.62,0.45,2686.973040819168,19.029673,20.54654,17.868805,88.16987,6030.587351,0.38904572,0.38570786,2473.713407754898,1469.2324477384648
ANTIOQUIA,ANZA,2013,1626.81,1932.42,1119.62,0.6882303403593535,1969.8802180886269,20.27064,22.103424,18.480377,80.39307,6431.028194,0.36155447,0.35560545,3186.745281934738,1469.2324477384648
ANTIOQUIA,ANZA,2012,1263.0,1706.0,1516.0,1.2003167062549485,1834.5197224617004,19.745127,21.699615,18.498932,83.99039,6484.165025,0.3645363,0.35637474,3003.6177699565887,1469.2324477384648
ANTIOQUIA,ANZA,2021,1857.95,2012.01,1950.85,1.0500013455690411,1769.6039540171623,20.2447,21.827057,18.819733,79.61066,6424.663499,0.34923872,0.34241867,3274.241685628891,1469.2324477384648
ANTIOQUIA,ANZA,2019,1665.0,1986.0,2148.0,1.29009009009009,1441.093567609787,21.47222,22.845856,20.201324,73.529015,6918.617641,0.30502954,0.29629898,3925.7650859355927,1469.2324477384648
ANTIOQUIA,ANZA,2007,1140.0,1200.0,1311.0,1.15,2141.5777654647827,19.745127,21.961578,18.100983,83.989334,6352.240398,0.36528268,0.3583145,2934.148546934128,1469.2324477384648
ANTIOQUIA,ANZA,2010,956.0,1530.0,430.2,0.45,2331.608349621296,20.065317,23.002106,17.500153,82.86496,6248.234041,0.36452675,0.35801697,2968.267070770264,1469.2324477384648
ANTIOQUIA,ANZA,2008,1100.0,1436.0,1012.0,0.92,2331.8407855033875,18.818634,19.182281,18.035065,90.0343,6204.027903,0.3984928,0.39506784,2442.6801085472107,1469.2324477384648
ANTIOQUIA,ANZA,2022,1841.43,2026.67,1215.32,0.6599870752621604,2253.4204474687576,19.364044,20.237701,18.21939,86.17016,6199.713154,0.38765016,0.38368163,2698.483206272125,1469.2324477384648
ANTIOQUIA,ANZA,2018,1645.42,1922.74,2552.69,1.5513911341785076,1561.127813756466,20.79133,22.179108,19.47525,76.07209,6821.841700999999,0.33512497,0.32478142,3651.229402780533,1469.2324477384648
ANTIOQUIA,ANZA,2009,1236.0,1436.0,506.8,0.4100323624595469,1814.28592056036,20.038889,21.555084,18.931305,82.744095,6427.180844,0.3705438,0.36416817,3034.886976480484,1469.2324477384648
ANTIOQUIA,ANZA,2020,1789.0,1991.0,2134.0,1.1928451648965903,1362.788337647915,21.304373,23.575592,19.484528,72.91495,6878.338708,0.30137125,0.2928988,4013.536515712738,1469.2324477384648
ANTIOQUIA,ANZA,2024,1638.89,1969.78,2008.21,1.2253476438321058,1728.207273542881,21.416555,23.803131,18.83487,76.83496,6767.107904,0.30384573,0.30423227,3733.126322031021,1469.2324477384648
ANTIOQUIA,ANZA,2015,1613.52,1825.33,1721.86,1.0671451237046952,1344.1149243712423,21.34545,22.909088,19.256256,75.0238,6711.119374,0.31831232,0.30673537,3694.165598392487,1469.2324477384648
ANTIOQUIA,ANZA,2016,1613.96,1862.47,1781.23,1.1036394954026123,1912.580915927887,20.991812,23.336334,19.047272,79.64543,6685.939652,0.33665594,0.32333502,3475.941528558731,1469.2324477384648
ANTIOQUIA,ANZA,2017,1594.28,1881.69,2418.21,1.5168038236696189,1633.626506626606,20.727488,22.15274,19.477448,77.12797,6734.140113,0.34471193,0.34056854,3465.816652059555,1469.2324477384648
ANTIOQUIA,ANZA,2014,1472.45,1787.21,1095.76,0.7441746748616251,1694.0927141308784,20.59968,22.993073,19.034088,78.86023,6591.658752,0.3417778,0.3329239,3425.7403569221497,1469.2324477384648
TOLIMA,ANZOATEGUI,2012,3265.0,3795.0,3656.8,1.12,2796.6295068264008,12.59905,13.066803,12.108307,84.54369,6455.21074,0.40800157,0.41050085,2092.1600025892258,2852.2385921359364
TOLIMA,ANZOATEGUI,2011,3063.2,3631.26,1645.56,0.5372029250457039,3449.094833314419,12.302989,12.893707,11.727936,89.60049,6183.5774185,0.43041548,0.433781,1819.838793992996,2852.2385921359364
TOLIMA,ANZOATEGUI,2010,2946.0,3398.0,2857.62,0.97,3248.3847041875124,12.91859,14.918121,11.570465,87.126076,6370.85601,0.41241965,0.4200271,2012.580062568188,2852.2385921359364
TOLIMA,ANZOATEGUI,2023,3292.41,3890.02,3013.19,0.9151928222791208,2522.139888346195,12.915416,13.66861,11.828278,84.314186,6392.9784235,0.41119257,0.4137424,2127.933870792389,2852.2385921359364
TOLIMA,ANZOATEGUI,2007,2925.0,3271.0,4103.0,1.402735042735043,2844.771734043956,12.68222,13.937164,11.825836,86.208466,6446.803652,0.414505,0.41793218,2020.67422157526,2852.2385921359364
TOLIMA,ANZOATEGUI,2021,3390.74,3992.74,3119.48,0.919999764063302,2278.598360262811,12.8594055,13.674469,12.343414,83.623375,6365.344084,0.41047192,0.41659483,2121.355806827545,2852.2385921359364
TOLIMA,ANZOATEGUI,2008,2878.1,3386.0,3562.0,1.2376220423195858,3047.807109951973,12.231313,12.64444,11.997955,89.247154,6440.4507125,0.42789555,0.43074164,1901.1685860157013,2852.2385921359364
TOLIMA,ANZOATEGUI,2017,3289.1,3906.05,2771.62,0.8426682071083275,2191.6787152290344,13.115956,13.818024,12.50528,80.17841,6723.7841155,0.40183958,0.40596452,2363.259808063507,2852.2385921359364
TOLIMA,ANZOATEGUI,2018,3424.71,3945.42,2951.7,0.861883195949438,2511.2115613520145,13.009471,13.695953,12.295074,81.483284,6460.5110635,0.40724722,0.41325188,2182.637897372246,2852.2385921359364
TOLIMA,ANZOATEGUI,2009,2831.0,3356.0,2831.0,1.0,2815.618783339858,12.807118,13.70694,12.31778,87.056114,6292.769324000001,0.4207376,0.4230331,1957.592697918415,2852.2385921359364
TOLIMA,ANZOATEGUI,2019,3174.0,3900.0,4000.0,1.260239445494644,2274.8487943671644,13.452281,14.0399475,12.903473,78.588295,6573.314596,0.3865455,0.39203104,2359.7912492752075,2852.2385921359364
TOLIMA,ANZOATEGUI,2020,3270.0,3906.0,3825.0,1.1697247706422018,2142.6149332523346,13.478566,15.148834,12.592926,77.41686,6778.2127825,0.38307986,0.39310965,2487.9377657175064,2852.2385921359364
TOLIMA,ANZOATEGUI,2024,3291.39,3915.6,3747.93,1.138707354643479,2151.61992540583,13.386769,14.525299,12.168854,83.34737,6640.7654600000005,0.38627115,0.3991604,2274.2039538621902,2852.2385921359364
TOLIMA,ANZOATEGUI,2022,3445.65,4064.07,2757.53,0.800293123213327,2584.9806805849075,12.376048,12.803375,11.689117,86.76239,6296.807213,0.4212335,0.42330518,1997.0415625572205,2852.2385921359364
TOLIMA,ANZOATEGUI,2015,3515.55,3953.71,3505.74,0.9972095404701966,2731.7048002406955,13.321442,14.227936,12.836334,81.7696,6195.5019875,0.4077746,0.41246858,2109.114467978477,2852.2385921359364
TOLIMA,ANZOATEGUI,2016,3427.88,3932.47,3535.22,1.031313814952682,2850.909918785095,13.473989,14.732819,12.606354,82.16641,6440.41625125,0.40462208,0.41058192,2223.9489270448685,2852.2385921359364
TOLIMA,ANZOATEGUI,2013,3387.31,4069.27,2787.01,0.8227797278666553,3148.379260957241,12.835744,13.938385,11.975983,84.896385,6307.5392305000005,0.42052206,0.42309633,2040.8534588217733,2852.2385921359364
TOLIMA,ANZOATEGUI,2014,3439.53,3937.7,3060.03,0.8896651577395749,2598.668073132634,12.929189,13.410309,12.402252,84.826096,6252.1046965,0.41504446,0.41750112,2027.5749354362488,2852.2385921359364
CUNDINAMARCA,APULO,2012,125.0,130.0,60.0,0.48,5486.969892501831,22.798431,23.645905,22.050201,77.52979,5683.997364,0.39760208,0.40320525,1375.9548053741455,657.6141796967962
CUNDINAMARCA,APULO,2011,122.0,130.0,60.0,0.4918032786885246,6160.445599317551,22.43226,23.252106,21.900055,81.51722,5415.110205,0.40243468,0.4081141,1264.536361694336,657.6141796967962
CUNDINAMARCA,APULO,2010,121.51,127.81,49.9,0.4106657888239651,7287.807882547378,22.96058,25.191559,21.330475,80.02423,5370.059026,0.39428392,0.39675966,1284.7486913204193,657.6141796967962
