departamento,municipio,cod_mpio,anio,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año)
ANTIOQUIA,CARACOLÍ,142,2011,3665.6031972169876,23.11144,24.14737,22.062164,84.58831,6800.943454
ANTIOQUIA,CARACOLÍ,142,2012,2743.8759673833847,23.834482,25.108063,22.7294,79.72561,7365.866541
ANTIOQUIA,CARACOLÍ,142,2013,2876.356564939022,23.958548,24.92862,22.561432,80.55851,7322.579826
ANTIOQUIA,CARACOLÍ,142,2014,2615.3468391895294,24.268442,26.188385,22.733551,78.31568,7417.181508
ANTIOQUIA,CARACOLÍ,142,2015,2415.919612288475,24.80726,25.846344,23.530914,75.611,7622.830174
ANTIOQUIA,CARACOLÍ,142,2016,2860.8970141410828,24.669668,26.031158,23.178375,78.688805,7437.46398
ANTIOQUIA,CARACOLÍ,142,2017,2186.8396793603897,24.650503,25.709381,23.473297,75.54904,7529.273404
ANTIOQUIA,CARACOLÍ,142,2018,2029.1896494328976,24.703644,25.989655,23.41153,73.24709,7654.958609
ANTIOQUIA,CARACOLÍ,142,2019,1797.5336663424969,25.304392,27.406647,23.762604,70.842064,7612.303677
ANTIOQUIA,CARACOLÍ,142,2020,2494.069882273674,24.708628,26.420807,23.19278,75.62694,7582.013306
ANTIOQUIA,CARACOLÍ,142,2021,2606.5499432086945,24.13732,25.447662,22.980377,78.381355,7364.467729
ANTIOQUIA,CARACOLÍ,142,2022,2187.1411158442497,23.670053,24.130524,22.95816,80.74786,5577.938328
ANTIOQUIA,CARACOLÍ,142,2023,1647.519633769989,24.686249,25.734772,23.32779,76.63868,2330.8395625
ANTIOQUIA,CARACOLÍ,142,2024,2215.0818358436227,25.122711,26.757965,22.838287,75.3831,6594.236866
ANTIOQUIA,CIUDAD BOLÍVAR,101,2007,3466.033849954605,18.223825,19.07608,17.298248,87.04476,5905.614859
ANTIOQUIA,CIUDAD BOLÍVAR,101,2008,3677.7463109493256,17.762686,18.07486,17.475983,88.6915,5740.7332495
ANTIOQUIA,CIUDAD BOLÍVAR,101,2009,3126.6284511089325,18.511179,19.246979,17.848053,86.09698,5960.410168
ANTIOQUIA,CIUDAD BOLÍVAR,101,2010,3496.903717279434,18.625296,20.385162,17.031403,86.473946,5866.751738
ANTIOQUIA,CIUDAD BOLÍVAR,101,2011,4109.681027650833,17.900747,18.481354,17.122711,88.88465,5591.833809
ANTIOQUIA,CIUDAD BOLÍVAR,101,2012,3211.6068716049194,18.415375,19.189117,17.750885,84.808914,6116.582099
ANTIOQUIA,CIUDAD BOLÍVAR,101,2013,3174.868865251541,18.632376,19.296783,17.845612,84.80384,6015.387309
ANTIOQUIA,CIUDAD BOLÍVAR,101,2014,3121.2319128513336,18.917938,20.192291,18.14859,82.771645,6164.990479
ANTIOQUIA,CIUDAD BOLÍVAR,101,2015,2746.372661113739,19.387909,19.998932,18.570953,81.00092,6215.251212
ANTIOQUIA,CIUDAD BOLÍVAR,101,2016,3210.242185354233,19.427317,20.815338,18.301422,82.15326,6288.565302999999
ANTIOQUIA,CIUDAD BOLÍVAR,101,2017,3449.504872560501,18.915232,19.592926,18.235016,83.192856,6388.798235
ANTIOQUIA,CIUDAD BOLÍVAR,101,2018,3605.033158302307,18.848825,19.625397,18.182526,82.83016,6392.874346
ANTIOQUIA,CIUDAD BOLÍVAR,101,2019,3289.013904809952,19.429392,20.285553,18.693268,80.460014,6537.036811
ANTIOQUIA,CIUDAD BOLÍVAR,101,2020,3183.681806564331,18.990774,20.131012,17.997467,81.61959,6476.828556
ANTIOQUIA,CIUDAD BOLÍVAR,101,2021,3435.6458764076233,18.290802,18.669342,17.725494,86.15167,6005.8207025
ANTIOQUIA,CIUDAD BOLÍVAR,101,2022,2646.052631378174,17.877493,18.38736,17.291656,87.9271,4489.500942
ANTIOQUIA,CIUDAD BOLÍVAR,101,2023,1369.472200512886,18.737844,19.662506,17.373688,84.78437,1936.5542424999999
ANTIOQUIA,CIUDAD BOLÍVAR,101,2024,2730.9628786444664,19.206778,20.52066,17.733795,83.1968,5462.793863
ANTIOQUIA,COCORNÁ,197,2007,2768.3043752511344,19.655928,20.5725,18.284576,82.33832,7002.059370333333
ANTIOQUIA,COCORNÁ,197,2008,3635.878422856331,19.119755,19.865225,18.555979,85.10883,6803.629916666667
ANTIOQUIA,COCORNÁ,197,2009,2452.895748655001,19.81093,21.176666,18.681711,82.59852,6933.835096
ANTIOQUIA,COCORNÁ,197,2010,3427.5451430479684,19.771616,21.278717,18.353342,85.079124,6726.860399333334
ANTIOQUIA,COCORNÁ,197,2011,4558.811760743459,19.161055,20.109283,18.334625,86.023674,6478.521933666667
ANTIOQUIA,COCORNÁ,197,2012,2858.345467865467,19.909704,21.624014,18.715729,78.91571,7024.858126333333
ANTIOQUIA,COCORNÁ,197,2013,2619.267072002093,19.93926,20.836905,18.721914,81.06475,6974.2257119999995
ANTIOQUIA,COCORNÁ,197,2014,2471.7106721550226,20.175589,22.23461,18.972158,78.592735,7071.449533333333
ANTIOQUIA,COCORNÁ,197,2015,1572.8562455872693,20.804169,22.617178,19.70051,74.30697,7275.965389333333
ANTIOQUIA,COCORNÁ,197,2016,2360.2560951709747,20.79852,22.54548,19.150705,78.02506,7107.242300666667
ANTIOQUIA,COCORNÁ,197,2017,2563.3503192265825,20.264435,21.478668,19.211578,78.81638,7147.7006986666665
ANTIOQUIA,COCORNÁ,197,2018,2250.123966038227,20.355906,21.941153,19.227121,75.7644,7217.895981333333
ANTIOQUIA,COCORNÁ,197,2019,1955.5167372599244,20.808542,22.581125,19.591705,74.065895,7229.606836
ANTIOQUIA,COCORNÁ,197,2020,2167.3961030642195,20.473738,21.393463,19.205475,78.025505,7275.872034
ANTIOQUIA,COCORNÁ,197,2021,2495.3513092597323,20.001116,20.996897,18.995676,80.65264,6917.059587333333
ANTIOQUIA,COCORNÁ,197,2022,2405.5534538427987,19.45255,20.369455,18.72053,84.18426,5212.187561666667
ANTIOQUIA,COCORNÁ,197,2023,1310.3073002298672,20.489931,22.104563,18.714182,77.73263,2247.7010228333334
ANTIOQUIA,COCORNÁ,197,2024,2137.441446835796,20.876318,22.133291,19.09089,77.27287,6368.012559333333
ANTIOQUIA,CONCEPCIÓN,206,2007,2548.3525784810386,16.356287,16.754791,15.365306,84.72038,6952.809595666667
ANTIOQUIA,CONCEPCIÓN,206,2008,3106.4325795173645,15.869918,16.363272,15.323476,87.162994,6729.179762000001
ANTIOQUIA,CONCEPCIÓN,206,2009,2357.3906393051147,16.494198,17.55427,15.641347,85.11344,6937.351052
ANTIOQUIA,CONCEPCIÓN,206,2010,3261.3149785995483,16.580427,17.788483,15.404775,87.10971,6672.8369766666665
ANTIOQUIA,CONCEPCIÓN,206,2011,3901.154091437658,16.016306,16.760895,15.417308,87.881966,6433.575287666667
ANTIOQUIA,CONCEPCIÓN,206,2012,2547.1260854005814,16.368093,17.253082,15.603749,83.22251,7016.070243666667
ANTIOQUIA,CONCEPCIÓN,206,2013,2345.0703924894333,16.495684,16.858633,15.680898,84.61959,6941.310676666667
ANTIOQUIA,CONCEPCIÓN,206,2014,2123.0439805785813,16.723711,18.090729,16.002106,82.2074,7063.415085333333
ANTIOQUIA,CONCEPCIÓN,206,2015,1568.0125748316448,17.211884,18.227203,16.450186,78.93228,7312.534597333333
ANTIOQUIA,CONCEPCIÓN,206,2016,2204.0706757704415,17.141672,18.036367,16.228506,82.99455,7088.575596
ANTIOQUIA,CONCEPCIÓN,206,2017,2103.953218857447,16.777563,17.48583,15.892568,81.50585,7109.621287333333
ANTIOQUIA,CONCEPCIÓN,206,2018,2062.855436484019,16.741215,17.907297,15.872955,79.516014,7222.76408
ANTIOQUIA,CONCEPCIÓN,206,2019,1863.5004961987338,17.256134,18.52839,16.492422,77.52369,7258.387144
ANTIOQUIA,CONCEPCIÓN,206,2020,1808.8064030011494,16.917803,17.65274,16.267893,81.18222,7268.309614
ANTIOQUIA,CONCEPCIÓN,206,2021,2222.7508054971695,16.49314,16.970856,15.976146,83.77218,6916.999489333333
ANTIOQUIA,CONCEPCIÓN,206,2022,2157.3630162874856,16.11656,16.604807,15.689443,86.584015,5162.138203666666
ANTIOQUIA,CONCEPCIÓN,206,2023,1021.0833772222202,17.065561,18.236725,15.559886,81.84237,2252.840972833333
ANTIOQUIA,CONCEPCIÓN,206,2024,2025.5687392254672,17.466164,18.202301,16.28946,81.19559,6339.947883333333
ANTIOQUIA,CONCORDIA,209,2007,2215.38283598423,20.020945,21.496002,18.799225,81.57008,6364.460645
ANTIOQUIA,CONCORDIA,209,2008,2400.979116678238,19.290274,19.641266,18.819733,85.64921,6157.834089
ANTIOQUIA,CONCORDIA,209,2009,1774.5077621936798,20.361929,21.720612,19.360748,80.277855,6427.684406
ANTIOQUIA,CONCORDIA,209,2010,2206.804850190878,20.39971,22.929108,18.371246,81.394585,6309.097504
ANTIOQUIA,CONCORDIA,209,2011,2924.542559504509,19.44689,20.4794,18.535797,85.40249,5986.912011
ANTIOQUIA,CONCORDIA,209,2012,1782.6108241081238,20.210379,21.608063,19.186676,79.74138,6532.535081
ANTIOQUIA,CONCORDIA,209,2013,1979.538551390171,20.595184,21.771393,19.298737,78.102486,6479.155157
ANTIOQUIA,CONCORDIA,209,2014,1551.6185383796692,21.016327,23.171783,19.574371,75.206245,6636.450073
ANTIOQUIA,CONCORDIA,209,2015,1156.105715572834,21.650116,22.816315,19.982086,71.80689,6713.772202
ANTIOQUIA,CONCORDIA,209,2016,1785.013359606266,21.523996,23.415924,19.828766,74.886055,6757.334148
ANTIOQUIA,CONCORDIA,209,2017,1685.7292028665543,20.907501,22.077301,19.926422,76.17951,6772.560456
ANTIOQUIA,CONCORDIA,209,2018,1647.3644630908966,20.973825,22.507233,20.055084,74.47118,6820.458994
ANTIOQUIA,CONCORDIA,209,2019,1455.4410726726055,21.683542,23.106842,20.708893,71.45627,6961.400579
ANTIOQUIA,CONCORDIA,209,2020,1483.8457532525063,21.549692,23.15445,19.94278,71.51464,6932.269125
ANTIOQUIA,CONCORDIA,209,2021,1929.561853170395,20.507599,21.282135,19.569244,78.58259,6438.435407
ANTIOQUIA,CONCORDIA,209,2022,1712.762131035328,19.92681,20.9169,18.950836,81.91495,4823.786793
ANTIOQUIA,CONCORDIA,209,2023,745.203422755003,21.174692,22.953522,19.492828,76.49229,2093.5531765
ANTIOQUIA,CONCORDIA,209,2024,1602.7806284502149,21.79898,24.045074,19.483795,74.11737,5905.150209
ANTIOQUIA,COPACABANA,212,2007,3328.777035713196,16.103628,17.064362,15.31485,85.29322,6785.913757
ANTIOQUIA,COPACABANA,212,2008,3542.998304605484,15.662425,16.039703,15.309479,87.17825,6561.8400409999995
ANTIOQUIA,COPACABANA,212,2009,3055.350436925888,16.259064,17.137604,15.538483,85.611534,6798.688685
ANTIOQUIA,COPACABANA,212,2010,3687.430610895157,16.404348,17.762604,15.142731,86.65603,6574.185117
ANTIOQUIA,COPACABANA,212,2011,3870.050864458084,15.785919,16.40445,15.234039,87.54214,6315.042632000001
ANTIOQUIA,COPACABANA,212,2012,2992.8073835372925,16.08196,16.632965,15.533112,84.398926,6866.252748
ANTIOQUIA,COPACABANA,212,2013,3073.284559607506,16.261526,16.89151,15.490143,85.33643,6801.667349
ANTIOQUIA,COPACABANA,212,2014,2722.6089131832123,16.453257,17.536041,15.819,83.474724,6937.416315
ANTIOQUIA,COPACABANA,212,2015,2280.6693140268326,16.935516,17.86026,16.241852,80.70505,7148.2589450000005
ANTIOQUIA,COPACABANA,212,2016,2946.8175749778748,16.936838,17.939117,16.117828,83.58987,6990.902005
ANTIOQUIA,COPACABANA,212,2017,2720.0551676750183,16.533152,16.961334,15.832672,82.69457,6989.8626699999995
ANTIOQUIA,COPACABANA,212,2018,2916.840719461441,16.442087,17.172272,15.733307,81.65464,7095.962073000001
ANTIOQUIA,COPACABANA,212,2019,2564.6814876794815,16.938345,17.68399,16.20694,79.99732,7165.312228
ANTIOQUIA,COPACABANA,212,2020,2531.5033754110336,16.667694,17.635895,16.020905,82.38525,7164.389836
ANTIOQUIA,COPACABANA,212,2021,3053.007105767727,16.141306,16.419342,15.74234,85.41443,6750.206457
ANTIOQUIA,COPACABANA,212,2022,2790.3976027965546,15.800099,16.224274,15.351227,87.32696,5043.056671
ANTIOQUIA,COPACABANA,212,2023,995.5032384991646,16.629446,17.632233,15.273102,83.29931,2222.4330895
ANTIOQUIA,COPACABANA,212,2024,2612.532548047602,17.115305,18.08316,15.896881,81.99227,6222.1583009999995
ANTIOQUIA,DONMATÍAS,237,2007,2698.8512160778046,16.010366,16.582916,14.964264,84.19671,6835.505909
ANTIOQUIA,DONMATÍAS,237,2008,3024.110993862152,15.495514,16.026031,15.015533,86.660095,6620.528816
ANTIOQUIA,DONMATÍAS,237,2009,2545.8663569688797,16.174265,17.473541,15.261871,84.24781,6853.426394
ANTIOQUIA,DONMATÍAS,237,2010,3202.63094329834,16.204397,17.565826,14.962067,86.548096,6580.903754
ANTIOQUIA,DONMATÍAS,237,2011,3793.8266718387604,15.636912,16.405426,14.977203,87.25238,6360.151287
ANTIOQUIA,DONMATÍAS,237,2012,2379.229800462723,16.068777,17.090973,15.223541,82.57288,6913.638577
ANTIOQUIA,DONMATÍAS,237,2013,2446.3276269435883,16.17868,16.687653,15.240143,83.99211,6838.344758
ANTIOQUIA,DONMATÍAS,237,2014,2249.9537004828453,16.411264,18.008698,15.580231,81.886406,6970.3490409999995
ANTIOQUIA,DONMATÍAS,237,2015,1752.24602997303,16.997854,18.192291,16.041656,78.213005,7206.7888920000005
ANTIOQUIA,DONMATÍAS,237,2016,2395.407232284546,16.851309,18.060455,15.806305,82.21346,6993.7128
ANTIOQUIA,DONMATÍAS,237,2017,2245.947818160057,16.431753,17.365387,15.436188,81.29261,7015.807366
ANTIOQUIA,DONMATÍAS,237,2018,2387.1130900382996,16.392202,17.766022,15.564362,79.68441,7129.355194
ANTIOQUIA,DONMATÍAS,237,2019,2202.7725056409836,16.887482,18.234772,16.088776,78.17625,7190.892084
ANTIOQUIA,DONMATÍAS,237,2020,2048.7989835739136,16.50412,17.240631,15.750397,81.607895,7190.28587
ANTIOQUIA,DONMATÍAS,237,2021,2536.3031330108643,16.074087,16.658356,15.495026,84.003105,6817.39753
ANTIOQUIA,DONMATÍAS,237,2022,2462.7974848747253,15.602997,16.153961,14.961578,86.802704,5079.680369
ANTIOQUIA,DONMATÍAS,237,2023,857.8510036468506,16.49411,17.873444,14.944,81.95669,2240.8346735
ANTIOQUIA,DONMATÍAS,237,2024,2259.8444408625364,16.913809,17.835114,15.62735,81.226654,6250.3420399999995
ANTIOQUIA,EBÉJICO,240,2007,3013.8630480766296,20.744333,22.840729,19.475983,82.37118,6489.639575
ANTIOQUIA,EBÉJICO,240,2008,3159.4492547512054,19.99649,20.32193,19.477936,86.123985,6314.592534
ANTIOQUIA,EBÉJICO,240,2009,2607.2521131038666,20.977325,22.219635,20.031647,82.14168,6547.688066000001
ANTIOQUIA,EBÉJICO,240,2010,3231.488534897566,21.02772,23.469635,18.924957,82.46658,6358.1714010000005
ANTIOQUIA,EBÉJICO,240,2011,3334.2089134454727,20.123648,21.196198,19.097809,85.58056,6123.210788
ANTIOQUIA,EBÉJICO,240,2012,2596.8220171928406,20.733978,21.973297,19.789215,82.30668,6604.871992
ANTIOQUIA,EBÉJICO,240,2013,2810.63345015049,21.121063,22.696198,19.713776,80.861275,6551.892818
ANTIOQUIA,EBÉJICO,240,2014,2398.431536793709,21.460745,23.43155,20.17691,79.20513,6705.331847
ANTIOQUIA,EBÉJICO,240,2015,2022.6094397902489,22.08664,23.126862,20.463531,76.622925,6847.370181
ANTIOQUIA,EBÉJICO,240,2016,2622.767504453659,21.940256,24.150055,20.318024,79.08163,6791.6551605
ANTIOQUIA,EBÉJICO,240,2017,2363.767364859581,21.460806,22.498444,20.437164,78.41062,6817.857781
ANTIOQUIA,EBÉJICO,240,2018,2336.878851890564,21.509714,22.678131,20.59317,77.34748,6911.961782
ANTIOQUIA,EBÉJICO,240,2019,2091.2880225777626,22.178009,23.182037,21.112213,75.205124,7003.961886
ANTIOQUIA,EBÉJICO,240,2020,2011.821794629097,21.983938,23.771637,20.415436,74.87805,6982.828281
ANTIOQUIA,EBÉJICO,240,2021,2486.5421726107597,21.072947,22.03897,20.221588,80.07381,6532.407258
ANTIOQUIA,EBÉJICO,240,2022,2363.375533223152,20.349579,21.094635,19.422028,83.98415,4906.347328
ANTIOQUIA,EBÉJICO,240,2023,846.8639587759972,21.428598,22.998444,19.893219,79.21768,2162.7408005
ANTIOQUIA,EBÉJICO,240,2024,2269.7536605522037,22.075348,24.15738,19.794342,76.70696,6005.673063
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2007,2933.4371727108955,17.2659,17.9711,16.256256,83.36249,6916.6127765
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2008,3433.8103417754173,16.80659,17.389801,16.375397,85.55897,6701.23939
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2009,2595.1013900637627,17.42756,18.554596,16.481354,83.517784,6856.2368715
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2010,3384.562362641096,17.446909,18.724518,16.20816,85.824455,6676.624519
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2011,4164.61471426487,16.883698,17.571686,16.208649,86.43094,6399.9464155000005
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2012,2837.7890359312296,17.422129,18.71402,16.498932,80.36783,6956.2679385
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2013,2672.324753880501,17.51771,18.121246,16.548737,82.05306,6902.514413
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2014,2520.844214744866,17.768076,19.722565,16.843903,79.35923,7005.2584225
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2015,1819.2634082436562,18.268768,19.843903,17.387848,75.85235,7205.279335
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2016,2550.2658133357763,18.22883,19.750397,17.025055,79.84553,7051.9593365
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2017,2619.0099617242813,17.767975,18.635895,16.875153,80.03568,7073.004167
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2018,2495.100262314081,17.853912,19.352936,16.9003,77.03522,7143.027130500001
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2019,2150.6035701856017,18.271475,19.96817,17.318268,75.62829,7173.5260905
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2020,2597.4274151921272,17.894867,18.678131,16.986237,80.2183,7218.2100285
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2021,2832.71515083313,17.460724,18.119781,16.798248,82.83346,6826.37805
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2022,2650.7206953167915,16.966238,17.59488,16.440582,85.94376,5135.4321905
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2023,1243.752435684204,17.904062,19.203033,16.338531,79.8311,2225.3393555000002
ANTIOQUIA,EL CARMEN DE VIBORAL,148,2024,2317.140799179673,18.335764,19.455719,16.884186,78.83979,6310.152201
ANTIOQUIA,FREDONIA,282,2007,3557.8612270355225,19.015085,20.530182,18.1586,84.53131,6546.476063
ANTIOQUIA,FREDONIA,282,2008,3800.0845680236816,18.553293,18.882965,18.200348,86.097496,6301.413378
ANTIOQUIA,FREDONIA,282,2009,2942.9511756896973,19.244741,20.067291,18.610748,84.325035,6548.219444
ANTIOQUIA,FREDONIA,282,2010,3561.6808247566223,19.434866,21.472565,18.038239,84.43112,6445.252076
ANTIOQUIA,FREDONIA,282,2011,4162.686138153076,18.744333,19.129791,18.113922,85.996574,6092.554049
ANTIOQUIA,FREDONIA,282,2012,2956.8182730674744,19.203054,19.786774,18.700104,82.807144,6668.3721510000005
ANTIOQUIA,FREDONIA,282,2013,3360.761566877365,19.379364,20.92276,18.63272,83.30119,6619.87265
ANTIOQUIA,FREDONIA,282,2014,2633.407669067383,19.71644,21.248932,18.937653,81.07308,6739.500209
ANTIOQUIA,FREDONIA,282,2015,1981.6782400608063,20.240854,21.170807,19.19986,78.48265,6833.38754
ANTIOQUIA,FREDONIA,282,2016,2610.8829021453857,20.295807,21.877594,19.326813,80.50854,6847.858908
ANTIOQUIA,FREDONIA,282,2017,2599.013538122177,19.729767,20.168365,19.243317,81.12537,6835.20427
ANTIOQUIA,FREDONIA,282,2018,2442.9671329259872,19.71528,20.299225,19.117096,79.93066,6874.340572
ANTIOQUIA,FREDONIA,282,2019,2314.6537549495697,20.358347,21.123444,19.534088,77.41669,6993.225456
ANTIOQUIA,FREDONIA,282,2020,2652.4599854946136,19.99289,21.635895,19.080475,79.686066,7012.846778
ANTIOQUIA,FREDONIA,282,2021,3180.312282562256,19.172394,19.935944,18.500397,84.18041,6519.791988999999
ANTIOQUIA,FREDONIA,282,2022,2963.8769249916077,18.926077,19.309479,18.001617,85.68765,4893.943769
ANTIOQUIA,FREDONIA,282,2023,1208.4792799949646,20.193329,21.336334,18.819,81.68167,2114.1251335
ANTIOQUIA,FREDONIA,282,2024,2594.2601997852325,20.775461,22.478668,19.129303,80.103035,6017.2158
ANTIOQUIA,GRANADA,313,2007,2906.2334892749786,18.825308,19.465729,17.552155,83.21144,7031.398511
ANTIOQUIA,GRANADA,313,2008,3876.241019487381,18.30362,18.88736,17.791656,86.140686,6832.017898
ANTIOQUIA,GRANADA,313,2009,2612.744589805603,18.982208,20.149323,17.950592,83.691345,6967.2837
ANTIOQUIA,GRANADA,313,2010,3697.867702126503,18.978811,20.33731,17.637848,85.94708,6736.701642
ANTIOQUIA,GRANADA,313,2011,4826.907146453857,18.375519,19.189362,17.608063,86.96624,6501.627733
ANTIOQUIA,GRANADA,313,2012,3034.7516040802,18.96998,20.298492,17.942291,80.53882,7060.274015
ANTIOQUIA,GRANADA,313,2013,2742.2098511457443,19.059702,19.718414,18.011627,82.45663,6998.132978000001
ANTIOQUIA,GRANADA,313,2014,2639.2925394773483,19.289358,20.975494,18.300934,79.79711,7103.088922
ANTIOQUIA,GRANADA,313,2015,1671.800393819809,19.806122,21.268219,18.970367,76.23333,7329.432564
ANTIOQUIA,GRANADA,313,2016,2451.7220084667206,19.79125,21.13858,18.442047,80.019264,7138.38861
ANTIOQUIA,GRANADA,313,2017,2766.219892144203,19.325796,20.3107,18.35025,80.17166,7168.910872
ANTIOQUIA,GRANADA,313,2018,2298.3022586107254,19.368765,20.588287,18.404205,77.30662,7261.413624
ANTIOQUIA,GRANADA,313,2019,2000.1139094084501,19.8603,21.361725,18.853424,75.27662,7259.252578
ANTIOQUIA,GRANADA,313,2020,2252.6382739543915,19.387094,20.178131,18.412506,79.90086,7295.017862
ANTIOQUIA,GRANADA,313,2021,2627.464279294014,18.963083,19.668121,18.151276,82.22757,6957.079124
ANTIOQUIA,GRANADA,313,2022,2535.9265027046204,18.496552,19.157867,17.960114,85.47018,5230.413757
ANTIOQUIA,GRANADA,313,2023,1446.4150787591934,19.465952,20.803131,17.803375,79.464035,2255.5961135
ANTIOQUIA,GRANADA,313,2024,2270.6508381068707,19.82315,20.837067,18.332428,79.085365,6387.24568
ANTIOQUIA,GUARNE,318,2007,2767.6974382400513,15.924916,16.512604,15.087311,85.42925,6852.012739
ANTIOQUIA,GUARNE,318,2008,3048.979600906372,15.523021,15.988922,15.021393,87.05816,6617.181582
ANTIOQUIA,GUARNE,318,2009,2650.5523171424866,16.07254,17.057526,15.298248,85.58224,6844.950116
ANTIOQUIA,GUARNE,318,2010,3157.1853783130646,16.187958,17.401764,15.053864,87.1634,6619.94141
ANTIOQUIA,GUARNE,318,2011,3577.94189453125,15.631541,16.354645,15.121735,87.69283,6349.855271
ANTIOQUIA,GUARNE,318,2012,2612.0995440483093,15.966237,16.704254,15.2899475,83.751755,6923.703631
ANTIOQUIA,GUARNE,318,2013,2506.4624086618423,16.065073,16.454742,15.302643,85.3432,6853.0218
ANTIOQUIA,GUARNE,318,2014,2323.4558750391006,16.290985,17.631744,15.566803,82.92083,6983.262737
ANTIOQUIA,GUARNE,318,2015,1869.3155562877655,16.782358,17.848297,16.01529,79.978485,7215.28746
ANTIOQUIA,GUARNE,318,2016,2557.418599963188,16.678131,17.662018,15.911774,84.0566,7028.52618
ANTIOQUIA,GUARNE,318,2017,2308.3359756469727,16.348581,16.959137,15.508453,82.46078,7024.228648
ANTIOQUIA,GUARNE,318,2018,2640.8267126083374,16.28071,17.519928,15.466705,80.94138,7129.881247
ANTIOQUIA,GUARNE,318,2019,2293.107580304146,16.717886,17.918365,15.957916,79.42306,7187.876082
ANTIOQUIA,GUARNE,318,2020,2183.6736884117126,16.466848,17.202301,15.900055,83.17581,7204.362326
ANTIOQUIA,GUARNE,318,2021,2637.9753226041794,16.03356,16.394684,15.572418,85.54197,6801.876034
ANTIOQUIA,GUARNE,318,2022,2420.5905007123947,15.677704,16.135406,15.215485,87.71049,5073.034319
ANTIOQUIA,GUARNE,318,2023,914.5605726838112,16.572723,17.762115,15.10611,82.95995,2231.5613695
ANTIOQUIA,GUARNE,318,2024,2207.0251359790564,16.987375,17.717926,15.842194,82.28609,6275.918998
ANTIOQUIA,HELICONIA,347,2007,3678.649354457855,16.653757,17.870026,15.8871155,84.569496,6637.092877
ANTIOQUIA,HELICONIA,347,2008,3815.407814502716,16.136301,16.365875,15.90567,87.08188,6411.815012
ANTIOQUIA,HELICONIA,347,2009,3187.8771991729736,16.86144,17.694244,16.079498,84.63433,6668.7484699999995
