Año,Departamento,Municipio,Producto,Área Cosechada,Área Sembrada,Producción,Rendimiento,Ciclo
2011,NARIÑO,MALLAMA,CAFE,45,65,45,1,PERMANENTE
2013,NARIÑO,MALLAMA,CAFE,44.36,55.83,33.8913,0.7640058611361588,PERMANENTE
2010,NARIÑO,MALLAMA,CAFE,59,66,59,1,PERMANENTE
2022,NARIÑO,MALLAMA,CAFE,39.64,46.49,19.85,0.5007568113017155,PERMANENTE
2008,NARIÑO,MALLAMA,CAFE,56,59,56,1,PERMANENTE
2017,NARIÑO,MALLAMA,CAFE,42.07,47.19,35.4511,0.8426693605894936,PERMANENTE
2019,NARIÑO,MALLAMA,CAFE,40,46,51,1.275,PERMANENTE
2018,NARIÑO,MALLAMA,CAFE,44.95,48.02,38.7416,0.8618820912124582,PERMANENTE
2009,NARIÑO,MALLAMA,CAFE,57,58,68.4,1.2000000000000002,PERMANENTE
2007,NARIÑO,MALLAMA,CAFE,41,56,26.65,0.6499999999999999,PERMANENTE
2023,NARIÑO,MALLAMA,CAFE,40.13,46.17,20.32,0.5063543483678046,PERMANENTE
2024,NARIÑO,MALLAMA,CAFE,43.02,48.56,27.16,0.6313342631334262,PERMANENTE
2021,NARIÑO,MALLAMA,CAFE,34.98,43.81,31.83,0.9099485420240138,PERMANENTE
2020,NARIÑO,MALLAMA,CAFE,39,45,47,1.205128205128205,PERMANENTE
2016,NARIÑO,MALLAMA,CAFE,41.379,44.46,42.6213,1.0300224751685638,PERMANENTE
2014,NARIÑO,MALLAMA,CAFE,38.98,45.76,32.2019,0.8261133914828118,PERMANENTE
2015,NARIÑO,MALLAMA,CAFE,42.01,44.25,41.8403,0.995960485598667,PERMANENTE
2012,CESAR,MANAURE,CAFE,550,635,330,0.6,PERMANENTE
2011,CESAR,MANAURE,CAFE,550,634.101,440,0.8,PERMANENTE
2013,CESAR,MANAURE,CAFE,694.25,848.47,308.666,0.44460352898811667,PERMANENTE
2023,CESAR,MANAURE,CAFE,729.15,824.08,378.6,0.5192347253651513,PERMANENTE
2024,CESAR,MANAURE,CAFE,717.93,825.83,462.07,0.6436142799437271,PERMANENTE
2019,CESAR,MANAURE,CAFE,679,766,759,1.117820324005891,PERMANENTE
2008,CESAR,MANAURE,CAFE,530,530,318,0.6,PERMANENTE
2017,CESAR,MANAURE,CAFE,715.83,777.03,471.359,0.6584789684701674,PERMANENTE
2010,CESAR,MANAURE,CAFE,550,550,440,0.8,PERMANENTE
2020,CESAR,MANAURE,CAFE,657,754,679,1.0334855403348555,PERMANENTE
2009,CESAR,MANAURE,CAFE,530,530,318,0.6,PERMANENTE
2018,CESAR,MANAURE,CAFE,728.71,789.67,453.029,0.6216862675138257,PERMANENTE
2007,CESAR,MANAURE,CAFE,530,530,300,0.5660377358490566,PERMANENTE
2022,CESAR,MANAURE,CAFE,721.57,804.47,459.71,0.6370968859570103,PERMANENTE
2021,CESAR,MANAURE,CAFE,676.11,764.06,980.36,1.4500007395246335,PERMANENTE
2015,CESAR,MANAURE,CAFE,784.59,833.3,617.005,0.7864043640627588,PERMANENTE
2016,CESAR,MANAURE,CAFE,748.665,811.1,608.889,0.8132996734186854,PERMANENTE
2014,CESAR,MANAURE,CAFE,765.54,858.26,368.03,0.48074561747263367,PERMANENTE
2013,CALDAS,MANIZALES,CAFE,5397.62,7146.76,5262.13,0.9748981958715138,PERMANENTE
2012,CALDAS,MANIZALES,CAFE,6482,7592,6482,1,PERMANENTE
2011,CALDAS,MANIZALES,CAFE,6482,7592,12121.3,1.8699938290651033,PERMANENTE
2023,CALDAS,MANIZALES,CAFE,3466.14,4778.52,6275.13,1.8104086967058457,PERMANENTE
2008,CALDAS,MANIZALES,CAFE,6379,8536.28,9706,1.5215551026806708,PERMANENTE
2010,CALDAS,MANIZALES,CAFE,6780.29,7615.87,12713,1.8749935474736332,PERMANENTE
2017,CALDAS,MANIZALES,CAFE,4606.49,6407.36,7763.49,1.6853374261096845,PERMANENTE
2009,CALDAS,MANIZALES,CAFE,7230,8084.45,10411,1.439972337482711,PERMANENTE
2018,CALDAS,MANIZALES,CAFE,4585.54,6267.23,7904.4,1.723766448444458,PERMANENTE
2007,CALDAS,MANIZALES,CAFE,6423.84,9267.8,10848,1.6887095569005455,PERMANENTE
2022,CALDAS,MANIZALES,CAFE,3386.54,4765.43,4076.85,1.2038393168248418,PERMANENTE
2020,CALDAS,MANIZALES,CAFE,3362,4920,4149,1.2340868530636526,PERMANENTE
2024,CALDAS,MANIZALES,CAFE,3416.6,4778.01,7611.86,2.2279049347304336,PERMANENTE
2021,CALDAS,MANIZALES,CAFE,3268.13,4781.7,4934.88,1.5100011321459061,PERMANENTE
2019,CALDAS,MANIZALES,CAFE,3444,5075,4597,1.3347851335656213,PERMANENTE
2016,CALDAS,MANIZALES,CAFE,4990.14,6583.09,6248.77,1.252223384514262,PERMANENTE
2014,CALDAS,MANIZALES,CAFE,5416.85,6996.52,5710.16,1.0541477057699584,PERMANENTE
2015,CALDAS,MANIZALES,CAFE,5290.64,6842.21,6405.97,1.2108119244552644,PERMANENTE
2012,CUNDINAMARCA,MANTA,CAFE,107,173,64.2,0.6,PERMANENTE
2011,CUNDINAMARCA,MANTA,CAFE,111,151,66.6,0.6,PERMANENTE
2010,CUNDINAMARCA,MANTA,CAFE,140.93,171.68,35.3,0.25047896118640456,PERMANENTE
2013,CUNDINAMARCA,MANTA,CAFE,183.78,215.35,188.557,1.0259930351507236,PERMANENTE
2023,CUNDINAMARCA,MANTA,CAFE,168.89,171.93,93.61,0.5542660903546688,PERMANENTE
2024,CUNDINAMARCA,MANTA,CAFE,166.51,171.7,113.23,0.6800192180649811,PERMANENTE
2008,CUNDINAMARCA,MANTA,CAFE,107.73,138.18,112.741,1.0465144342337325,PERMANENTE
2017,CUNDINAMARCA,MANTA,CAFE,198.81,204.54,268.05,1.3482722197072583,PERMANENTE
2021,CUNDINAMARCA,MANTA,CAFE,171.48,177.16,140.61,0.8199790062981107,PERMANENTE
2018,CUNDINAMARCA,MANTA,CAFE,194.83,200.57,268.673,1.3790124724118462,PERMANENTE
2009,CUNDINAMARCA,MANTA,CAFE,124.3,163.21,19.3676,0.1558133547868061,PERMANENTE
2007,CUNDINAMARCA,MANTA,CAFE,107.73,110.15,11.2728,0.10463937621832359,PERMANENTE
2020,CUNDINAMARCA,MANTA,CAFE,174,179,161,0.9252873563218391,PERMANENTE
2019,CUNDINAMARCA,MANTA,CAFE,172,179,172,1,PERMANENTE
2022,CUNDINAMARCA,MANTA,CAFE,172.49,177.66,106.59,0.6179488666009624,PERMANENTE
2016,CUNDINAMARCA,MANTA,CAFE,199.322,216.61,150.119,0.7531481723041109,PERMANENTE
2014,CUNDINAMARCA,MANTA,CAFE,195.16,209.71,216.509,1.109392293502767,PERMANENTE
2015,CUNDINAMARCA,MANTA,CAFE,201.05,214.19,146.413,0.7282417309127083,PERMANENTE
2011,CALDAS,MANZANARES,CAFE,3218,3918.26,4022.5,1.25,PERMANENTE
2013,CALDAS,MANZANARES,CAFE,3269.43,3992.08,3320.17,1.0155195248101352,PERMANENTE
2012,CALDAS,MANZANARES,CAFE,3133,3930,3133,1,PERMANENTE
2023,CALDAS,MANZANARES,CAFE,2203.84,2841.35,4070.12,1.8468309859154928,PERMANENTE
2008,CALDAS,MANZANARES,CAFE,3705,4032.23,3577,0.9654520917678813,PERMANENTE
2010,CALDAS,MANZANARES,CAFE,3686,3966.5,4165.18,1.1300000000000001,PERMANENTE
2017,CALDAS,MANZANARES,CAFE,3004.23,3757.29,3164.46,1.0533347979349117,PERMANENTE
2009,CALDAS,MANZANARES,CAFE,1750,3905.07,1575,0.9,PERMANENTE
2018,CALDAS,MANZANARES,CAFE,3055.03,3701.47,3291.35,1.0773543958651797,PERMANENTE
2007,CALDAS,MANZANARES,CAFE,3730.88,3983.52,3743,1.0032485633416244,PERMANENTE
2024,CALDAS,MANZANARES,CAFE,2241.78,2869.74,5133.2,2.2897875795127085,PERMANENTE
2021,CALDAS,MANZANARES,CAFE,2599.16,3200.56,2833.08,1.0899983071453854,PERMANENTE
2019,CALDAS,MANZANARES,CAFE,2865,3538,3644,1.2719022687609074,PERMANENTE
2020,CALDAS,MANZANARES,CAFE,2751,3362,3235,1.1759360232642675,PERMANENTE
2022,CALDAS,MANZANARES,CAFE,2547.13,3169.85,2851.53,1.1195070530361624,PERMANENTE
2015,CALDAS,MANZANARES,CAFE,3142.09,3778.48,3431.03,1.0919579006330182,PERMANENTE
2016,CALDAS,MANZANARES,CAFE,3079.12,3777.06,3477.26,1.1293031775312428,PERMANENTE
2014,CALDAS,MANZANARES,CAFE,3254.54,3906.79,3573.71,1.0980691587751266,PERMANENTE
2011,ANTIOQUIA,MARINILLA,CAFE,15,20,15,1,PERMANENTE
2013,ANTIOQUIA,MARINILLA,CAFE,39.23,49.28,24.5448,0.6256640326280908,PERMANENTE
2012,ANTIOQUIA,MARINILLA,CAFE,15,23,15,1,PERMANENTE
2023,ANTIOQUIA,MARINILLA,CAFE,22.02,26.22,22.52,1.0227066303360581,PERMANENTE
2024,ANTIOQUIA,MARINILLA,CAFE,22.5,26.06,28.41,1.2626666666666666,PERMANENTE
2019,ANTIOQUIA,MARINILLA,CAFE,26,32,36,1.3846153846153846,PERMANENTE
2021,ANTIOQUIA,MARINILLA,CAFE,22.16,27.13,24.15,1.0898014440433212,PERMANENTE
2007,ANTIOQUIA,MARINILLA,CAFE,12,15,12,1,PERMANENTE
2010,ANTIOQUIA,MARINILLA,CAFE,15,20,15,1,PERMANENTE
2008,ANTIOQUIA,MARINILLA,CAFE,15,15,15,1,PERMANENTE
2017,ANTIOQUIA,MARINILLA,CAFE,35.57,39.19,29.9737,0.84266797863368,PERMANENTE
2009,ANTIOQUIA,MARINILLA,CAFE,15,15,15,1,PERMANENTE
2018,ANTIOQUIA,MARINILLA,CAFE,26.21,33.25,22.59,0.861884776802747,PERMANENTE
2022,ANTIOQUIA,MARINILLA,CAFE,21.36,24.81,24.58,1.1507490636704119,PERMANENTE
2020,ANTIOQUIA,MARINILLA,CAFE,22,28,28,1.2727272727272727,PERMANENTE
2015,ANTIOQUIA,MARINILLA,CAFE,30.24,39.66,38.1642,1.262043650793651,PERMANENTE
2016,ANTIOQUIA,MARINILLA,CAFE,29.6227,39.63,38.6637,1.3052051298497436,PERMANENTE
2014,ANTIOQUIA,MARINILLA,CAFE,34.06,40.71,23.0424,0.6765237815619495,PERMANENTE
2013,BOYACA,MARIPI,CAFE,297.03,347.61,163.291,0.5497458169208498,PERMANENTE
2012,BOYACA,MARIPI,CAFE,208,211,124.8,0.6,PERMANENTE
2011,BOYACA,MARIPI,CAFE,197,217,98.5,0.5,PERMANENTE
2023,BOYACA,MARIPI,CAFE,227.85,250.94,188.17,0.8258503401360544,PERMANENTE
2018,BOYACA,MARIPI,CAFE,229.85,251.86,157.431,0.6849293017185122,PERMANENTE
2007,BOYACA,MARIPI,CAFE,408,523,286,0.7009803921568627,PERMANENTE
2008,BOYACA,MARIPI,CAFE,529,544,370,0.6994328922495274,PERMANENTE
2010,BOYACA,MARIPI,CAFE,300,327,163,0.5433333333333333,PERMANENTE
2017,BOYACA,MARIPI,CAFE,241.61,269.35,161.796,0.6696577128430113,PERMANENTE
2009,BOYACA,MARIPI,CAFE,335,335,134,0.4,PERMANENTE
2020,BOYACA,MARIPI,CAFE,233,250,256,1.0987124463519313,PERMANENTE
2022,BOYACA,MARIPI,CAFE,232.61,262.7,181.35,0.779631142255277,PERMANENTE
2019,BOYACA,MARIPI,CAFE,235,247,278,1.1829787234042553,PERMANENTE
2021,BOYACA,MARIPI,CAFE,229.45,252.19,229.45,1,PERMANENTE
2024,BOYACA,MARIPI,CAFE,215.25,240.35,221.13,1.0273170731707317,PERMANENTE
2014,BOYACA,MARIPI,CAFE,287.39,319.8,170.834,0.5944326524931278,PERMANENTE
2015,BOYACA,MARIPI,CAFE,291.82,310.11,254.507,0.8721369337262697,PERMANENTE
2016,BOYACA,MARIPI,CAFE,282.122,305.82,254.464,0.9019643983808423,PERMANENTE
2010,TOLIMA,MARIQUITA,CAFE,510,694,475.95,0.933235294117647,PERMANENTE
2012,TOLIMA,MARIQUITA,CAFE,501,568,475.95,0.95,PERMANENTE
2011,TOLIMA,MARIQUITA,CAFE,692.74,741.135,291.214,0.42037994052602706,PERMANENTE
2018,TOLIMA,MARIQUITA,CAFE,397.33,465.61,375.04,0.9439005360783229,PERMANENTE
2009,TOLIMA,MARIQUITA,CAFE,501,536,475.95,0.95,PERMANENTE
2007,TOLIMA,MARIQUITA,CAFE,679,810,952,1.402061855670103,PERMANENTE
2008,TOLIMA,MARIQUITA,CAFE,557.6,656,836,1.4992826398852224,PERMANENTE
2017,TOLIMA,MARIQUITA,CAFE,415.29,470.39,383.254,0.9228587252281538,PERMANENTE
2022,TOLIMA,MARIQUITA,CAFE,337.6,378.31,334.17,0.989840047393365,PERMANENTE
2021,TOLIMA,MARIQUITA,CAFE,376.79,406.04,410.7,1.0899970806019268,PERMANENTE
2019,TOLIMA,MARIQUITA,CAFE,362,432,468,1.292817679558011,PERMANENTE
2024,TOLIMA,MARIQUITA,CAFE,333.12,379.11,420.55,1.2624579731027858,PERMANENTE
2020,TOLIMA,MARIQUITA,CAFE,391,421,468,1.19693094629156,PERMANENTE
2014,TOLIMA,MARIQUITA,CAFE,376.31,453.56,290.351,0.7715739682708406,PERMANENTE
2015,TOLIMA,MARIQUITA,CAFE,420.06,480.17,445.176,1.059791458363091,PERMANENTE
2016,TOLIMA,MARIQUITA,CAFE,409.97,478.04,449.343,1.0960387345415519,PERMANENTE
2013,TOLIMA,MARIQUITA,CAFE,396.6,551.63,283.001,0.7135678265254664,PERMANENTE
2012,CALDAS,MARMATO,CAFE,594,646,594,1,PERMANENTE
2011,CALDAS,MARMATO,CAFE,649.1,698.91,726.992,1.1199999999999999,PERMANENTE
2013,CALDAS,MARMATO,CAFE,534.73,602.17,521.307,0.9748976118788921,PERMANENTE
2023,CALDAS,MARMATO,CAFE,299.12,356.77,239.51,0.8007154319336721,PERMANENTE
2007,CALDAS,MARMATO,CAFE,698.667,859.19,745,1.066316285154444,PERMANENTE
2008,CALDAS,MARMATO,CAFE,808,810,781,0.9665841584158416,PERMANENTE
2010,CALDAS,MARMATO,CAFE,694,720,902.2,1.3,PERMANENTE
2017,CALDAS,MARMATO,CAFE,378.1,433.76,637.226,1.6853372123776778,PERMANENTE
2009,CALDAS,MARMATO,CAFE,600,741.25,540,0.9,PERMANENTE
2018,CALDAS,MARMATO,CAFE,365.72,422.81,630.416,1.7237668161434978,PERMANENTE
2020,CALDAS,MARMATO,CAFE,332,401,379,1.141566265060241,PERMANENTE
2024,CALDAS,MARMATO,CAFE,283.99,360.34,281.2,0.9901757104123384,PERMANENTE
2021,CALDAS,MARMATO,CAFE,334.24,397.84,334.24,1,PERMANENTE
2019,CALDAS,MARMATO,CAFE,338,404,417,1.2337278106508875,PERMANENTE
2022,CALDAS,MARMATO,CAFE,342.35,391.75,292.83,0.8553527092157148,PERMANENTE
2015,CALDAS,MARMATO,CAFE,451.63,483.59,413.478,0.9155237694572992,PERMANENTE
2016,CALDAS,MARMATO,CAFE,427.017,466.41,404.315,0.9468358402592871,PERMANENTE
2014,CALDAS,MARMATO,CAFE,466.5,504.19,491.76,1.0541479099678457,PERMANENTE
2011,CALDAS,MARQUETALIA,CAFE,3914.85,4283.21,3131.88,0.8,PERMANENTE
2013,CALDAS,MARQUETALIA,CAFE,2985.74,3684.91,2425.66,0.8124150126936706,PERMANENTE
2012,CALDAS,MARQUETALIA,CAFE,3056,3852,3056,1,PERMANENTE
2023,CALDAS,MARQUETALIA,CAFE,2278.91,2746.03,2168.92,0.9517356982065989,PERMANENTE
2008,CALDAS,MARQUETALIA,CAFE,4247,4451.46,4528,1.0661643513068049,PERMANENTE
2010,CALDAS,MARQUETALIA,CAFE,3890,4380,3890,1,PERMANENTE
2017,CALDAS,MARQUETALIA,CAFE,2500.04,3060.83,2705.02,1.0819906881489896,PERMANENTE
2009,CALDAS,MARQUETALIA,CAFE,4210,4389.9,4210,1,PERMANENTE
2018,CALDAS,MARQUETALIA,CAFE,2384.05,2923.67,2638.34,1.1066630313961536,PERMANENTE
2007,CALDAS,MARQUETALIA,CAFE,4177.54,4620.96,4471,1.0702470832116509,PERMANENTE
2020,CALDAS,MARQUETALIA,CAFE,2327,2770,2791,1.1993983669961323,PERMANENTE
2024,CALDAS,MARQUETALIA,CAFE,2199.53,2747.15,2586.29,1.1758375652980408,PERMANENTE
2021,CALDAS,MARQUETALIA,CAFE,2295.04,2756.04,2501.59,1.0899984313998885,PERMANENTE
2019,CALDAS,MARQUETALIA,CAFE,2255,2791,2926,1.2975609756097561,PERMANENTE
2022,CALDAS,MARQUETALIA,CAFE,2322.55,2789.79,2080.92,0.8959634884071387,PERMANENTE
2015,CALDAS,MARQUETALIA,CAFE,2656.28,3197.1,2959.46,1.1141370638637493,PERMANENTE
2016,CALDAS,MARQUETALIA,CAFE,2568.97,3154.06,2960.08,1.152243895413337,PERMANENTE
2014,CALDAS,MARQUETALIA,CAFE,2749.67,3335.32,2415.46,0.8784545054497449,PERMANENTE
2012,RISARALDA,MARSELLA,CAFE,4373,4876.41,3278.25,0.749656986050766,PERMANENTE
2011,RISARALDA,MARSELLA,CAFE,4332.69,4876.42,4382.8,1.0115655631951515,PERMANENTE
2010,RISARALDA,MARSELLA,CAFE,4206,4898,6057,1.4400855920114122,PERMANENTE
2023,RISARALDA,MARSELLA,CAFE,2522.42,3442.64,3000.23,1.1894252344970306,PERMANENTE
2017,RISARALDA,MARSELLA,CAFE,3463.14,4556.56,4667.8,1.3478519493869727,PERMANENTE
2018,RISARALDA,MARSELLA,CAFE,3345.12,4473.21,4611.54,1.3785873152532644,PERMANENTE
2009,RISARALDA,MARSELLA,CAFE,4207,4982.07,4775,1.1350130734490136,PERMANENTE
2007,RISARALDA,MARSELLA,CAFE,4012.9,5218.7,5977.4,1.4895462134615862,PERMANENTE
2019,RISARALDA,MARSELLA,CAFE,3318,4349,4400,1.3261000602772754,PERMANENTE
2008,RISARALDA,MARSELLA,CAFE,4339,5046.32,4778,1.1011753860336484,PERMANENTE
2020,RISARALDA,MARSELLA,CAFE,3413,4277,4197.99,1.23,PERMANENTE
2022,RISARALDA,MARSELLA,CAFE,2939.1,3864.18,2949.84,1.0036541798509748,PERMANENTE
2021,RISARALDA,MARSELLA,CAFE,2999.97,3917.86,2999.97,1,PERMANENTE
2024,RISARALDA,MARSELLA,CAFE,2152.35,3056.45,3170.18,1.4728924199131181,PERMANENTE
2013,RISARALDA,MARSELLA,CAFE,3366.18,4964.05,3369.5,1.000986281185201,PERMANENTE
2014,RISARALDA,MARSELLA,CAFE,3592.33,4895.64,3888.18,1.0823560196307132,PERMANENTE
2015,RISARALDA,MARSELLA,CAFE,3868.18,4846.11,4589.85,1.1865657751190484,PERMANENTE
2016,RISARALDA,MARSELLA,CAFE,3736,4774.44,4584.63,1.2271493576017132,PERMANENTE
2012,CALDAS,MARULANDA,CAFE,65,65,65,1,PERMANENTE
2011,CALDAS,MARULANDA,CAFE,202,234,181.8,0.9,PERMANENTE
2013,CALDAS,MARULANDA,CAFE,173.6,219.16,169.242,0.9748963133640552,PERMANENTE
2023,CALDAS,MARULANDA,CAFE,149.41,171.71,118.01,0.7898400374807577,PERMANENTE
2018,CALDAS,MARULANDA,CAFE,194.31,226.81,334.945,1.723766146878699,PERMANENTE
2007,CALDAS,MARULANDA,CAFE,205.305,210.44,148,0.7208786926767492,PERMANENTE
2008,CALDAS,MARULANDA,CAFE,209,216.38,150,0.7177033492822966,PERMANENTE
2010,CALDAS,MARULANDA,CAFE,192,218,203.52,1.06,PERMANENTE
2017,CALDAS,MARULANDA,CAFE,185.02,225.93,311.821,1.6853367203545564,PERMANENTE
2009,CALDAS,MARULANDA,CAFE,210,220.85,210,1,PERMANENTE
2022,CALDAS,MARULANDA,CAFE,143.56,173.61,135.09,0.9410002786291446,PERMANENTE
2020,CALDAS,MARULANDA,CAFE,154,201,180,1.1688311688311688,PERMANENTE
2019,CALDAS,MARULANDA,CAFE,187,226,235,1.2566844919786095,PERMANENTE
2021,CALDAS,MARULANDA,CAFE,135.6,179.92,123.4,0.9100294985250739,PERMANENTE
2024,CALDAS,MARULANDA,CAFE,137.12,166.86,134.07,0.9777567094515752,PERMANENTE
2015,CALDAS,MARULANDA,CAFE,184.77,225.06,204.148,1.1048763327379985,PERMANENTE
2016,CALDAS,MARULANDA,CAFE,182.56,226.83,208.604,1.1426599474145487,PERMANENTE
2014,CALDAS,MARULANDA,CAFE,178.09,215.12,187.733,1.05414677971812,PERMANENTE
2011,SANTANDER,MATANZA,CAFE,1168,1419,584,0.5,PERMANENTE
2012,SANTANDER,MATANZA,CAFE,654,857,490.5,0.75,PERMANENTE
2010,SANTANDER,MATANZA,CAFE,1260,1310.01,816.935,0.648361111111111,PERMANENTE
2023,SANTANDER,MATANZA,CAFE,992.86,1158.59,1056.04,1.063634349253671,PERMANENTE
2008,SANTANDER,MATANZA,CAFE,420,1296.37,210,0.5,PERMANENTE
2017,SANTANDER,MATANZA,CAFE,1060.63,1198.06,1934.04,1.8234822699716204,PERMANENTE
2009,SANTANDER,MATANZA,CAFE,1244.23,1363.44,806.71,0.6483608336079343,PERMANENTE
2018,SANTANDER,MATANZA,CAFE,1051.96,1203.7,1961.97,1.8650614091790563,PERMANENTE
2007,SANTANDER,MATANZA,CAFE,665,1266.66,641,0.9639097744360903,PERMANENTE
2020,SANTANDER,MATANZA,CAFE,938,1162,572.18,0.61,PERMANENTE
2022,SANTANDER,MATANZA,CAFE,958.07,1152.02,1126.89,1.1762084190090494,PERMANENTE
2019,SANTANDER,MATANZA,CAFE,940,1164,618.5,0.6579787234042553,PERMANENTE
2021,SANTANDER,MATANZA,CAFE,948.11,1148.07,1260.99,1.3300039025007646,PERMANENTE
2024,SANTANDER,MATANZA,CAFE,998,1177.45,1272.31,1.2748597194388778,PERMANENTE
2015,SANTANDER,MATANZA,CAFE,1042.58,1255.76,1161.6,1.114159105296476,PERMANENTE
2016,SANTANDER,MATANZA,CAFE,996.612,1224.48,1148.36,1.1522638699915313,PERMANENTE
2013,SANTANDER,MATANZA,CAFE,942.71,1307.56,746.938,0.7923306212939292,PERMANENTE
2014,SANTANDER,MATANZA,CAFE,990.36,1274.42,848.481,0.8567399733430268,PERMANENTE
2012,ANTIOQUIA,MEDELLIN,CAFE,1077,1087,861.6,0.8,PERMANENTE
2013,ANTIOQUIA,MEDELLIN,CAFE,534.42,625.33,267.494,0.5005314172373789,PERMANENTE
2011,ANTIOQUIA,MEDELLIN,CAFE,1058,1081,846.4,0.7999999999999999,PERMANENTE
2022,ANTIOQUIA,MEDELLIN,CAFE,387.08,420.87,241.18,0.6230753332644415,PERMANENTE
2023,ANTIOQUIA,MEDELLIN,CAFE,335.26,368.73,238.66,0.7118654178846269,PERMANENTE
2024,ANTIOQUIA,MEDELLIN,CAFE,317.88,355.71,279.34,0.8787592802315338,PERMANENTE
2009,ANTIOQUIA,MEDELLIN,CAFE,1027,1078,800,0.7789678675754625,PERMANENTE
2007,ANTIOQUIA,MEDELLIN,CAFE,1027,1078,821.6,0.8,PERMANENTE
2018,ANTIOQUIA,MEDELLIN,CAFE,433.03,470.66,298.577,0.6895065007043393,PERMANENTE
2010,ANTIOQUIA,MEDELLIN,CAFE,1078,1078,862.4,0.7999999999999999,PERMANENTE
2008,ANTIOQUIA,MEDELLIN,CAFE,1027,1078,821.6,0.8,PERMANENTE
2021,ANTIOQUIA,MEDELLIN,CAFE,378.22,437.58,276.1,0.7299984136217017,PERMANENTE
2019,ANTIOQUIA,MEDELLIN,CAFE,417,465,517,1.2398081534772183,PERMANENTE
2020,ANTIOQUIA,MEDELLIN,CAFE,394,450,452,1.1472081218274113,PERMANENTE
2016,ANTIOQUIA,MEDELLIN,CAFE,419.586,503.33,460.498,1.0975056365083677,PERMANENTE
2017,ANTIOQUIA,MEDELLIN,CAFE,448.8,483.68,302.552,0.6741354723707665,PERMANENTE
2014,ANTIOQUIA,MEDELLIN,CAFE,450.81,514.7,243.987,0.5412191388833433,PERMANENTE
2015,ANTIOQUIA,MEDELLIN,CAFE,434.74,511.25,461.352,1.0612135989326954,PERMANENTE
2011,CUNDINAMARCA,MEDINA,CAFE,80,155,80,1,PERMANENTE
2012,CUNDINAMARCA,MEDINA,CAFE,41,64.8,41,1,PERMANENTE
2013,CUNDINAMARCA,MEDINA,CAFE,229.8,283.2,147.358,0.6412445604873803,PERMANENTE
2010,CUNDINAMARCA,MEDINA,CAFE,174.85,225.19,100.5,0.5747783814698313,PERMANENTE
2023,CUNDINAMARCA,MEDINA,CAFE,165.79,181.84,182.07,1.0981965136618614,PERMANENTE
2024,CUNDINAMARCA,MEDINA,CAFE,99.71,120.62,135.75,1.3614481997793602,PERMANENTE
2008,CUNDINAMARCA,MEDINA,CAFE,172.74,172.74,969.714,5.613720041681139,PERMANENTE
2017,CUNDINAMARCA,MEDINA,CAFE,186.51,212.97,188.599,1.011200471824567,PERMANENTE
2021,CUNDINAMARCA,MEDINA,CAFE,163.53,168.57,222.4,1.3599951079312664,PERMANENTE
2018,CUNDINAMARCA,MEDINA,CAFE,188.86,213.54,195.33,1.034258180662925,PERMANENTE
2009,CUNDINAMARCA,MEDINA,CAFE,168.42,198.72,100.503,0.5967402921268259,PERMANENTE
2007,CUNDINAMARCA,MEDINA,CAFE,166,172.74,97.3565,0.5864849397590362,PERMANENTE
2020,CUNDINAMARCA,MEDINA,CAFE,172,178,200,1.1627906976744187,PERMANENTE
2022,CUNDINAMARCA,MEDINA,CAFE,164.15,171.07,173.1,1.0545233018580566,PERMANENTE
2019,CUNDINAMARCA,MEDINA,CAFE,95,189,70,0.7368421052631579,PERMANENTE
2016,CUNDINAMARCA,MEDINA,CAFE,184.921,204.18,169.019,0.9140065217038628,PERMANENTE
2014,CUNDINAMARCA,MEDINA,CAFE,172.04,196.57,119.288,0.6933736340385956,PERMANENTE
2015,CUNDINAMARCA,MEDINA,CAFE,183.07,198.16,161.794,0.8837821598295735,PERMANENTE
2010,TOLIMA,MELGAR,CAFE,367,382,229.375,0.625,PERMANENTE
2012,TOLIMA,MELGAR,CAFE,300,373.7,180,0.6,PERMANENTE
2011,TOLIMA,MELGAR,CAFE,358.462,405.312,191.236,0.5334903002270812,PERMANENTE
2022,TOLIMA,MELGAR,CAFE,158.07,167.83,117.39,0.7426456633137218,PERMANENTE
2023,TOLIMA,MELGAR,CAFE,153.65,164.94,134.73,0.8768630003254148,PERMANENTE
2009,TOLIMA,MELGAR,CAFE,329,372,361.9,1.0999999999999999,PERMANENTE
2018,TOLIMA,MELGAR,CAFE,166.94,182.11,129.494,0.775691865340841,PERMANENTE
2007,TOLIMA,MELGAR,CAFE,410,572,473,1.1536585365853658,PERMANENTE
2008,TOLIMA,MELGAR,CAFE,321.3,378,434.875,1.3534858387799564,PERMANENTE
2017,TOLIMA,MELGAR,CAFE,153.82,186.12,116.657,0.7583994279027435,PERMANENTE
2024,TOLIMA,MELGAR,CAFE,145.97,166.5,158.99,1.0891964102212783,PERMANENTE
2019,TOLIMA,MELGAR,CAFE,161,178,188,1.1677018633540373,PERMANENTE
2014,TOLIMA,MELGAR,CAFE,309.25,324,276.695,0.8947291835084883,PERMANENTE
2015,TOLIMA,MELGAR,CAFE,266.05,294.93,212.195,0.7975756436760006,PERMANENTE
2013,TOLIMA,MELGAR,CAFE,317.84,334.38,263.001,0.8274635036496351,PERMANENTE
2016,TOLIMA,MELGAR,CAFE,216.255,244.54,178.379,0.824854916649326,PERMANENTE
