system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
0000000000000000014b,2110,1315.820580194248,1275.3865224521812,729,042,CALDAS,ANSERMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c,1034,482.0488565239829,461.424036721788,159,495,CALDAS,NORCASIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d,1621,1034.7560909597416,989.5858411435107,902,877,CALDAS,VITERBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,5289,3037.6638804008358,2935.4534854267577,1316,873,CALDAS,VILLAMARÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f,1228,393.7559841847983,323.54183218007,166,867,CALDAS,VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150,3146,1510.0872156946332,1415.6182773069943,679,777,CALDAS,SUPÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151,1817,1254.6344639812098,1225.5346513863867,925,665,CALDAS,SAN JOSÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,2366,1040.2175272768422,967.4376828455438,235,662,CALDAS,SAMANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153,3810,2472.802919407707,2583.4070671574464,857,653,CALDAS,SALAMINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,1906,1242.0847206044493,1195.4147491471656,801,616,CALDAS,RISARALDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155,3836,2225.2688581229827,2167.557735940337,670,541,CALDAS,PENSILVANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,1620,1191.6630475433174,1217.5742611340202,793,524,CALDAS,PALESTINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157,3281,1788.2397403794428,1767.7140066887412,632,513,CALDAS,PÁCORA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,3276,2144.5144042377547,2247.5333499548146,697,614,CALDAS,RIOSUCIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159,3419,1104.9374990271328,983.4270622781598,211,001,CAQUETÁ,FLORENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a,355,264.05966790205207,261.2619482345522,219,029,CAQUETÁ,ALBANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b,2895,794.8958139859119,631.449035671919,214,094,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,3414,816.1680896840212,294.728756799375,210,247,CAQUETÁ,EL DONCELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,3454,726.70995881865,278.72433609233053,212,256,CAQUETÁ,EL PAUJÍL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,1575,338.10538523726126,251.61829867037054,192,410,CAQUETÁ,LA MONTAÑITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f,310,229.13748488137483,227.02070076258636,190,460,CAQUETÁ,MILÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,892,270.7596325235928,245.51779654745636,209,479,CAQUETÁ,MORELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161,2895,943.2525654526027,791.4982170779474,226,610,CAQUETÁ,SAN JOSÉ DEL FRAGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,333,237.4422254475987,236.351882964816,202,860,CAQUETÁ,VALPARAÍSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,443,224.62122884315676,222.5483873217186,157,150,CAQUETÁ,CARTAGENA DEL CHAIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,3625,443.4684135797776,263.1343838865226,169,753,CAQUETÁ,SAN VICENTE DEL CAGUÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,685,218.38572132843944,205.55894907589848,46,756,CAQUETÁ,SOLANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166,294,221.87792376359096,220.33034969340162,194,785,CAQUETÁ,SOLITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167,324,236.4387723730224,233.46037880768222,205,205,CAQUETÁ,CURILLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,3384,978.679803060571,759.6342616833305,200,592,CAQUETÁ,PUERTO RICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,2114,325.5538115399631,211.24361115526958,162,001,CASANARE,YOPAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,2010,427.77503037755815,275.3481562761625,175,010,CASANARE,AGUAZUL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,3414,1775.6891844004429,1671.40017969633,586,015,CASANARE,CHÁMEZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,4428,2604.9665233587375,2551.5126015521087,1108,136,CASANARE,LA SALINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,229,166.37688413848133,165.0,117,139,CASANARE,MANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,2451,502.12202574926556,359.26539093564304,182,162,CASANARE,MONTERREY,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,1155,291.59763069179417,225.53229235737524,170,225,CASANARE,NUNCHÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,186,146.54380700283508,146.18532519264573,106,230,CASANARE,OROCUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000426,1327,268.15328990748225,211.08380045236316,165,263,CASANARE,PORE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,3382,1396.6915408577797,1367.5091106977823,526,279,CASANARE,RECETOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,2032,579.4736821966558,419.4250171209944,237,300,CASANARE,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,3367,1541.0183506185126,1383.6242680046798,608,315,CASANARE,SÁCAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,213,158.0626059692551,162.42585021673875,107,325,CASANARE,SAN LUIS DE PALENQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042b,3282,1199.3915865783702,1079.4771861834986,349,400,CASANARE,TÁMARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042c,2679,316.4197478051518,183.66056811193906,141,410,CASANARE,TAURAMENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,217,137.4619471980792,133.0,64,430,CASANARE,TRINIDAD,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,492,218.57508670912432,194.50123657849565,154,440,CASANARE,VILLANUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,1567,182.55111048049034,147.577356687066,78,125,CASANARE,HATO COROZAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,1563,138.8817951670927,123.45083270054576,76,250,CASANARE,PAZ DE ARIPORO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,3794,1956.3542753272902,1783.3064953075911,1344,001,CAUCA,POPAYÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,3473,2216.047087127234,2231.533425629332,925,022,CAUCA,ALMAGUER,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,3778,2041.5875706566692,2039.5506989373864,740,050,CAUCA,ARGELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,3468,1598.947582167695,1559.5150020210235,536,075,CAUCA,BALBOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d,3816,1655.3570052809644,1559.4574519025934,575,100,CAUCA,BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e,2894,1461.8227987029366,1355.5706774499004,960,110,CAUCA,BUENOS AIRES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,3146,1746.855819430889,1723.6050837769073,1151,130,CAUCA,CAJIBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,3298,1949.3437517738141,1927.5761875743788,1151,137,CAUCA,CALDONO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,2510,1391.839124187122,1291.484415959029,960,142,CAUCA,CALOTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,4292,2062.9074353214905,1895.5423628546864,997,212,CAUCA,CORINTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,2439,1607.3822694034932,1515.5450548456636,950,290,CAUCA,FLORENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,1108,995.8116275335806,988.939110637232,952,300,CAUCA,GUACHENÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,3794,2717.9972034407874,2855.4911868736726,1107,355,CAUCA,INZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,3798,2514.297162292415,2375.4962907948425,1332,364,CAUCA,JAMBALÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177,3642,1578.4760147304723,1414.893515421348,684,392,CAUCA,LA SIERRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,4110,2427.5871165435756,2471.447344818481,948,397,CAUCA,LA VEGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,2217,931.6330818056332,907.5482231900103,482,450,CAUCA,MERCADERES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,3148,1835.3113043094531,1683.3548877197916,1112,473,CAUCA,MORALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,1021,991.2837373688731,991.0000000000001,968,513,CAUCA,PADILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,5388,2601.730027764504,2575.4532965052863,830,517,CAUCA,PÁEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,3262,1052.0750248496759,855.6760220191443,536,532,CAUCA,PATÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,2918,768.2323853892249,343.3419603233045,222,533,CAUCA,PIAMONTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,2366,1702.682844753454,1691.574544247768,1247,548,CAUCA,PIENDAMÓ - TUNÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,1002,965.8256739194961,965.0000000000003,932,573,CAUCA,PUERTO TEJADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,4646,3111.9774783903244,3111.470613601799,1735,585,CAUCA,PURACÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,2798,1581.9864677499513,1483.4779675780626,827,622,CAUCA,ROSAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,4060,2880.6630757563203,2967.5796019941363,1351,693,CAUCA,SAN SEBASTIÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,2628,1308.3235628820025,1171.411829147697,958,698,CAUCA,SANTANDER DE QUILICHAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,4169,2072.4308939396865,2055.5626220268646,327,701,CAUCA,SANTA ROSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,3847,2932.3019083964627,2919.4685610936704,1683,743,CAUCA,SILVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,4410,2681.8921738944323,2663.5092837285215,1325,760,CAUCA,SOTARÁ PAISPAMBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,2852,1658.9403656276313,1603.4432741374208,992,780,CAUCA,SUÁREZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,3476,1543.0440099914397,1431.633561333164,749,785,CAUCA,SUCRE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,2179,1701.4994604721714,1763.52184761505,946,807,CAUCA,TIMBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,4280,2776.5503667159933,2775.5529380495072,1251,821,CAUCA,TORIBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,3785,2759.6224879411566,2887.6676811948764,1645,824,CAUCA,TOTORÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,3264,1365.083842976858,1351.4441111833569,36,256,CAUCA,EL TAMBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,3872,389.65309708331824,103.28788681518714,-19,318,CAUCA,GUAPI,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,3350,492.4930675533517,151.2070757501203,-23,418,CAUCA,LÓPEZ DE MICAY,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190,3763,325.2138719791596,103.23889099961174,-23,809,CAUCA,TIMBIQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,1009,968.9065537203667,967.176418085909,929,845,CAUCA,VILLA RICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,4183,1807.0862054736592,1239.2930215107556,955,455,CAUCA,MIRANDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,142,71.78482270752228,72.00000000000001,21,032,CESAR,ASTREA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,331,84.7659964501066,68.49672104832489,39,060,CESAR,BOSCONIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,2032,145.25125260829319,43.50581594350922,-4,175,CESAR,CHIMICHAGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196,2845,209.44602376716725,38.363417711122835,-46,178,CESAR,CHIRIGUANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,2584,434.0376823201513,167.45415730003123,-6,228,CESAR,CURUMANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,2029,391.40825719585814,315.497052474228,62,238,CESAR,EL COPEY,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,102,44.628807775568696,44.49313744376338,6,250,CESAR,EL PASO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a,228,57.56167222315376,49.13876645110996,8,295,CESAR,GAMARRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,1990,1379.4897662341941,1347.478385162812,966,310,CESAR,GONZÁLEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c,2123,235.713306924436,87.43670315978645,13,383,CESAR,LA GLORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,2863,483.13620710196426,151.57782032098902,-43,400,CESAR,LA JAGUA DE IBIRICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e,3445,1551.0395705330416,1495.4394774946854,239,443,CESAR,MANAURE BALCÓN DEL CESAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,2539,531.0958697204034,359.4846888413887,32,517,CESAR,PAILITAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,2521,267.29601417706533,103.08031275508564,22,550,CESAR,PELAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,1976,560.4663467879479,307.5757962949117,48,614,CESAR,RÍO DE ORO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2,2800,325.7149309462138,86.65975158945184,29,710,CESAR,SAN ALBERTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,1355,180.53314518877025,107.31386716561647,39,750,CESAR,SAN DIEGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4,135,34.95821910972567,32.42064668733677,-5,787,CESAR,TAMALAMEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,5456,710.3557112917222,239.57837491277908,31,001,CESAR,VALLEDUPAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,3562,767.385494173857,150.93182512226085,27,013,CESAR,AGUSTÍN CODAZZI,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,2861,578.8567519723358,150.9880845512743,29,045,CESAR,BECERRIL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,3617,1004.4138980597452,615.4774614860278,32,621,CESAR,LA PAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,4321,1613.5127885063566,1391.9475624610754,211,570,CESAR,PUEBLO BELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,2802,203.85013428359602,71.07439442244036,6,770,CESAR,SAN MARTÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,2213,296.0405897148262,103.07943492274548,-9,011,CESAR,AGUACHICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,1695,154.64071314449845,43.115338370866695,-24,615,CHOCÓ,RIOSUCIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,3431,397.1295018529374,167.3817361727418,-16,001,CHOCÓ,QUIBDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,1689,262.1252113973617,147.43660887431213,-4,006,CHOCÓ,ACANDÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,1189,221.3945302312494,179.48162915557285,-39,025,CHOCÓ,ALTO BAUDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,211,81.40651892140465,79.4919595534497,21,050,CHOCÓ,ATRATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,5653,957.3478468330292,687.1699475902782,0,073,CHOCÓ,BAGADÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,1126,263.5452981096771,211.50158991853544,-15,075,CHOCÓ,BAHÍA SOLANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,1155,113.21566506916352,75.56108057587028,-39,077,CHOCÓ,BAJO BAUDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,1126,201.34950472924857,123.4524113030248,-9,099,CHOCÓ,BOJAYÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,284,96.79320911431147,90.50378641083961,21,135,CHOCÓ,EL CANTÓN DEL SAN PABLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,1021,90.62004221585602,27.538617816514986,-14,150,CHOCÓ,CARMEN DEL DARIÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,809,124.1070775660411,121.74475466227496,29,160,CHOCÓ,CÉRTEGUI,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,1983,292.12842779667574,171.41573346689808,22,205,CHOCÓ,CONDOTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,3958,1641.2984629696957,1623.5653977363945,264,245,CHOCÓ,EL CARMEN DE ATRATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,4002,321.919340156078,71.58569328735078,-76,250,CHOCÓ,EL LITORAL DEL SAN JUAN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,411,72.21163382705784,66.55010631465213,-21,361,CHOCÓ,ISTMINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,857,216.41226321243857,201.49796931376338,-7,372,CHOCÓ,JURADÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,2910,346.28890819402244,215.37161948594513,14,413,CHOCÓ,LLORÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,3134,175.80660759740545,71.18164577249318,-10,425,CHOCÓ,MEDIO ATRATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,335,63.06305673331836,54.49736160149849,-53,430,CHOCÓ,MEDIO BAUDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,202,56.65164293596388,53.12361841803983,-8,450,CHOCÓ,MEDIO SAN JUAN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,2305,280.5456148957708,103.17095859218108,-6,491,CHOCÓ,NÓVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,845,203.22462377389772,169.50414497067354,-48,495,CHOCÓ,NUQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,1768,310.0955369002344,211.44466707203827,37,580,CHOCÓ,RÍO IRÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,519,104.04080015283928,85.48245190355655,3,600,CHOCÓ,RÍO QUITO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,4085,1297.3914086156692,1103.4634030820826,-449,660,CHOCÓ,SAN JOSÉ DEL PALMAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,2828,589.7542542006555,423.5676868414806,3,745,CHOCÓ,SIPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,3716,662.7097819056107,471.5292882052851,49,787,CHOCÓ,TADÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,1615,211.5393842325557,59.563472802201176,-9,800,CHOCÓ,UNGUÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,163,101.71662621856275,105.00000000000004,36,810,CHOCÓ,UNIÓN PANAMERICANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,3103,2021.9953916094637,1979.465839704319,1177,019,CUNDINAMARCA,ALBÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,1569,753.1371854339387,723.5524432417623,449,035,CUNDINAMARCA,ANAPOIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,3179,1785.178508300984,1687.4545745963253,902,040,CUNDINAMARCA,ANOLAIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,3960,1992.777129352113,1863.6012211930622,472,053,CUNDINAMARCA,ARBELÁEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,1734,427.596534860514,307.52030700229113,209,086,CUNDINAMARCA,BELTRÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,2268,1479.3768076076353,1451.522538838111,943,095,CUNDINAMARCA,BITUIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,2903,2571.8568554337367,2587.1217469127378,1846,099,CUNDINAMARCA,BOJACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,4004,2865.3550755105925,2791.3833014635748,102,120,CUNDINAMARCA,CABRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,2532,1394.0977928626094,1371.579456314187,683,123,CUNDINAMARCA,CACHIPAY,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,3127,2603.8713382552605,2561.422185220167,2542,126,CUNDINAMARCA,CAJICÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,2009,868.1883495501381,835.5446148652061,246,148,CUNDINAMARCA,CAPARRAPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,3276,2029.1624428913115,2019.364415954172,1320,151,CUNDINAMARCA,CÁQUEZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,3786,3077.8264084931825,3067.444183444207,1909,154,CUNDINAMARCA,CARMEN DE CARUPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,2295,1012.3207534887966,1047.5204947803495,202,168,CUNDINAMARCA,CHAGUANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,3891,2889.8349404736837,2903.473310503001,1761,178,CUNDINAMARCA,CHIPAQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,3776,2708.786610352475,2743.604343349418,1533,181,CUNDINAMARCA,CHOACHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,3500,2823.85034897162,2779.474793434281,2300,183,CUNDINAMARCA,CHOCONTÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,3659,2918.282085372007,2867.51855381307,2556,200,CUNDINAMARCA,COGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,3085,2600.4692626858537,2553.2745200365657,2529,214,CUNDINAMARCA,COTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,3231,2827.970967950402,2853.5393872090435,2538,224,CUNDINAMARCA,CUCUNUBÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,2854,1431.8576279205975,1367.3284178049205,599,245,CUNDINAMARCA,EL COLEGIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,1977,1315.9316986547335,1291.535537792097,823,258,CUNDINAMARCA,EL PEÑÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,3243,2699.51040107948,2649.4509841791755,2548,269,CUNDINAMARCA,FACATATIVÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,3989,2922.702064451627,3127.4685189011007,1405,279,CUNDINAMARCA,FÓMEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,3460,2395.359310116286,2407.5431611091735,1395,281,CUNDINAMARCA,FOSCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,2585,2551.6195041823057,2550.482929492179,2529,286,CUNDINAMARCA,FUNZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,3296,2649.246503274102,2553.326180597121,2529,288,CUNDINAMARCA,FÚQUENE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,3707,2217.335482573906,2199.580500911086,564,293,CUNDINAMARCA,GACHALÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,3172,2658.0355922144963,2565.0380687051083,2548,295,CUNDINAMARCA,GACHANCIPÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,3467,2439.9437794668697,2419.476746248799,1622,297,CUNDINAMARCA,GACHETÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,3303,2369.3061493224727,2347.411638850659,1604,299,CUNDINAMARCA,GAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,3051,2574.848290489939,2593.461397304646,2131,312,CUNDINAMARCA,GRANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,3578,2784.9857021555154,2683.4138860117473,2527,317,CUNDINAMARCA,GUACHETÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,2112,720.1404812460394,611.4644796640919,164,320,CUNDINAMARCA,GUADUAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,3843,3063.3177535497884,3035.4621556822576,2382,322,CUNDINAMARCA,GUASCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,1026,450.2911036395555,425.5181959020489,227,324,CUNDINAMARCA,GUATAQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,3539,2919.0777608555372,2899.4719444699585,2509,326,CUNDINAMARCA,GUATAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
