Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),altitud_media_m,SPI1_floracion,SPI1_llenado,Rendimiento_lag1,Departamento,Municipio,Año,Rendimiento
2561.994978427887,11.620433,12.1315,10.801178,89.47915,6053.60556975,2922.702064451627,-0.2859820375741897,-0.1684649522245255,0.5578829088394607,CUNDINAMARCA,FOMEQUE,2014,0.6032326712606404
2360.712717115879,11.721507,12.149567,11.075592,88.93924,5896.8101095,2922.702064451627,-0.6020342639839351,-0.4718237654723246,0.6032326712606404,CUNDINAMARCA,FOMEQUE,2015,1.0570476538250866
2762.303417176008,12.141388,13.379303,10.967926,89.75376,6021.4738560000005,2922.702064451627,-0.2473704332066187,0.4631687766950152,1.0570476538250866,CUNDINAMARCA,FOMEQUE,2016,1.0931949418902127
2860.855617165565,11.770335,12.097565,10.704498,89.49488,6097.1422435,2922.702064451627,-0.0253052186195616,0.2272505409420504,1.0931949418902127,CUNDINAMARCA,FOMEQUE,2017,1.0954659554439912
2858.159573972225,11.486359,12.134918,10.766998,89.84545,5882.2616785,2922.702064451627,-0.3789607642926632,-0.4572160347672072,1.0954659554439912,CUNDINAMARCA,FOMEQUE,2018,1.1204443412292924
2835.067371547222,11.773976,12.511627,10.746979,89.51571,5922.567837,2922.702064451627,-0.0169931111244802,0.0332077221555515,1.1204443412292924,CUNDINAMARCA,FOMEQUE,2019,0.592741935483871
2748.8144966363907,11.30307,12.092438,10.587067,91.07355,6260.2095085,2922.702064451627,0.0083495773324841,-0.1830818581805336,0.592741935483871,CUNDINAMARCA,FOMEQUE,2020,0.5532786885245902
2880.768529325724,10.953481,11.606598,10.1979065,92.07671,5988.559779,2922.702064451627,0.6279842167416789,-0.1142711041516245,0.5532786885245902,CUNDINAMARCA,FOMEQUE,2021,0.4499958502780314
2760.7321200966835,10.758616,11.163971,10.362213,92.295784,5998.8410085,2922.702064451627,0.1920311964591665,-0.312269438283569,0.4499958502780314,CUNDINAMARCA,FOMEQUE,2022,1.2134230240024462
2592.321177840233,11.035126,11.519928,10.164703,91.496284,6103.2881055,2922.702064451627,-0.5025330116043764,0.0059988831988546,1.2134230240024462,CUNDINAMARCA,FOMEQUE,2023,1.0260089686098657
2388.2213207036257,11.474091,12.434235,10.499176,90.22372,6352.839814,2922.702064451627,-0.9622972671867936,-0.3271790554262958,1.0260089686098657,CUNDINAMARCA,FOMEQUE,2024,1.2748145255759469
3101.2815040946007,10.75471,11.330231,10.015289,93.13065,5662.34465775,2922.702064451627,0.3091159052427966,0.5638408645002048,,CUNDINAMARCA,FOMEQUE,2025,
1809.9557693004608,12.737315,13.470612,11.904938,81.068214,6915.114876,2649.246503274102,-0.3757993660175228,-0.1220732023211953,,CUNDINAMARCA,FUQUENE,2007,
1923.4927797317505,12.28828,12.573639,12.063385,84.33707,6774.581056,2649.246503274102,0.0183798498420397,0.0059079115720769,,CUNDINAMARCA,FUQUENE,2008,
1543.2141822576525,12.887604,13.365631,12.443024,81.04868,6910.414554,2649.246503274102,-0.2347579569603466,-0.5459154201029972,,CUNDINAMARCA,FUQUENE,2009,
2229.176606297493,12.884491,14.57486,11.479889,84.68399,6631.024118,2649.246503274102,-0.0361385137527049,0.8115317499164315,,CUNDINAMARCA,FUQUENE,2010,
2377.1079392433167,12.253306,12.735016,11.491608,86.64285,6422.152549,2649.246503274102,0.1625489121258639,0.6819858178792467,,CUNDINAMARCA,FUQUENE,2011,
1754.0954365730286,12.5225525,12.883209,12.20401,82.63171,6744.01815,2649.246503274102,-0.2365955552815175,-0.5181962444447437,,CUNDINAMARCA,FUQUENE,2012,
1688.8648983240128,12.818004,13.640778,11.887604,81.99467,6817.5905,2649.246503274102,-0.1877311373117307,-0.1778615357248749,,CUNDINAMARCA,FUQUENE,2013,
1449.014845252037,12.9722395,13.386871,12.261627,80.02493,6862.132988,2649.246503274102,-0.7811923831250365,-0.4796865094321025,,CUNDINAMARCA,FUQUENE,2014,
1259.1015334129331,13.1805725,13.641022,12.805328,79.061485,6830.461524,2649.246503274102,-1.0628171873385874,-1.2274720376288963,,CUNDINAMARCA,FUQUENE,2015,
1729.5283607244492,13.381215,14.512604,12.433746,82.14687,6780.118572,2649.246503274102,-0.6727914786782582,0.4881421047264581,,CUNDINAMARCA,FUQUENE,2016,
1905.443290948868,12.849477,13.26236,12.335358,83.79822,6771.895222,2649.246503274102,-0.0018043592894586,-0.303837569505352,,CUNDINAMARCA,FUQUENE,2017,
1804.0615039467807,12.744049,13.086578,12.306305,82.89689,6804.070126,2649.246503274102,-0.3480851034092292,-1.2547618091253916,,CUNDINAMARCA,FUQUENE,2018,
1798.1445572376251,13.122284,13.876862,12.392731,81.05909,6727.183658,2649.246503274102,-0.0730662871772592,-0.432255536916342,,CUNDINAMARCA,FUQUENE,2019,
1899.807200908661,13.306813,14.1058655,12.634918,84.023415,6963.38256,2649.246503274102,0.0688726729978321,-0.1845060599411254,,CUNDINAMARCA,FUQUENE,2020,
2229.5132331848145,12.885162,13.469879,12.48526,85.18634,6759.410876,2649.246503274102,0.4792018092159434,0.14540578877568,,CUNDINAMARCA,FUQUENE,2021,
2376.6450338363647,12.573598,13.006012,12.048737,86.52636,6599.632416,2649.246503274102,0.7141699820826783,0.1542730701618599,,CUNDINAMARCA,FUQUENE,2022,
2026.506607055664,13.219899,13.823639,12.235504,84.35723,6850.800546,2649.246503274102,0.0749667647900246,-0.2280444913865459,,CUNDINAMARCA,FUQUENE,2023,
1840.598423242569,13.604869,14.818512,12.370026,84.06316,6995.564126,2649.246503274102,-0.6164783005500787,0.1705394102999269,,CUNDINAMARCA,FUQUENE,2024,
2253.3093342781067,12.833527,13.233063,12.262848,87.03957,6551.1243460000005,2649.246503274102,0.5214363784270691,0.088903322476675,,CUNDINAMARCA,FUQUENE,2025,
1987.242779314518,15.439545,17.409332,14.371979,86.61193,6621.425324,2217.335482573906,-0.979770357328914,0.0794372924590901,,CUNDINAMARCA,GACHALA,2007,0.0936027
2318.686667740345,15.178172,15.973053,14.208893,89.22137,6404.2843945,2217.335482573906,-0.6429458262843322,0.2292370798874511,0.0936027,CUNDINAMARCA,GACHALA,2008,0.0928676
2028.9886065423489,15.451691,16.123444,14.687164,88.87176,6505.663592,2217.335482573906,-0.3953813608664877,-0.8981305341504183,0.0928676,CUNDINAMARCA,GACHALA,2009,0.7775700000000001
2448.2479820512235,15.855682,18.09439,14.73111,87.43284,6494.172086,2217.335482573906,-0.9306451019266369,0.4561862203280752,0.7775700000000001,CUNDINAMARCA,GACHALA,2010,0.5397727272727273
2943.5568264722824,15.140758,15.801422,14.656891,91.08202,6154.1478175,2217.335482573906,0.0664244120711773,0.7106562006803262,0.5397727272727273,CUNDINAMARCA,GACHALA,2011,1.5
2397.7116215229034,15.051442,15.630768,14.351471,90.15568,6278.4463625,2217.335482573906,-0.2027736602384069,0.0836171782256758,1.5,CUNDINAMARCA,GACHALA,2012,0.8
2447.721303462982,15.291392,16.108063,14.269196,90.06207,6244.528363,2217.335482573906,-0.1472367078715566,0.0951313184101938,0.8,CUNDINAMARCA,GACHALA,2013,0.3847459033395561
2309.492500007153,15.366893,16.040924,14.509186,88.72857,6244.670892,2217.335482573906,-0.3945497502712386,-0.1422608051195511,0.3847459033395561,CUNDINAMARCA,GACHALA,2014,0.4160236357316649
2151.41236358881,15.549794,16.143463,14.740143,87.46316,6114.911286,2217.335482573906,-0.5837683585958127,-0.2839312339727549,0.4160236357316649,CUNDINAMARCA,GACHALA,2015,1.1385046457607433
2707.910586953163,15.772328,17.217682,14.464996,90.092064,6168.8435695,2217.335482573906,-0.2515854630780228,0.6251910015981824,1.1385046457607433,CUNDINAMARCA,GACHALA,2016,1.1774424287300995
2543.145340442657,15.458446,15.957184,14.350494,89.429016,6257.607905,2217.335482573906,-0.1950197375023218,0.2230470015635514,1.1774424287300995,CUNDINAMARCA,GACHALA,2017,0.8426692534118277
2720.483057409525,15.219676,16.005035,14.57193,89.51712,6028.0539605,2217.335482573906,-0.305690807629162,-0.5421002732642923,0.8426692534118277,CUNDINAMARCA,GACHALA,2018,0.8618831168831168
2474.650783002377,15.625255,16.48526,14.857574,88.31717,6087.3241975,2217.335482573906,-0.239378755831347,0.0894844542964992,0.8618831168831168,CUNDINAMARCA,GACHALA,2019,1.2531645569620251
2361.1906946897507,15.663625,16.790924,14.76236,87.81588,6442.226621,2217.335482573906,-0.2197578955375657,-0.3227597814982309,1.2531645569620251,CUNDINAMARCA,GACHALA,2020,1.155844155844156
2426.8758079707623,15.324371,16.381012,14.264313,88.51843,6207.5662595,2217.335482573906,0.2850899243457896,-0.3272179751418819,1.155844155844156,CUNDINAMARCA,GACHALA,2021,1.050070771408351
2434.040132343769,15.081329,15.872223,14.320221,89.13871,6221.692658,2217.335482573906,-0.0337152227866716,-0.2077949467159792,1.050070771408351,CUNDINAMARCA,GACHALA,2022,0.8491746307558644
2196.229100227356,15.5920515,16.191559,14.887604,87.0418,6370.1624435,2217.335482573906,-0.7498666629034757,-0.0573582403125625,0.8491746307558644,CUNDINAMARCA,GACHALA,2023,0.9493458570949348
1937.87690782547,16.097382,17.334625,14.78775,85.40868,6593.970054,2217.335482573906,-1.119426120814086,-0.4689644672543957,0.9493458570949348,CUNDINAMARCA,GACHALA,2024,1.175827607745159
2655.63543972373,15.159821,16.132965,14.062164,90.071144,5877.1887905,2217.335482573906,-0.1496551023618948,0.7199277498472058,,CUNDINAMARCA,GACHALA,2025,
1580.3465219140053,13.8888445,15.005524,12.9086,89.41464,6642.126507,2439.9437794668697,-0.9437678779295836,-0.1718108970914923,,CUNDINAMARCA,GACHETA,2007,0.1104462877904984
1935.5897190570831,13.726593,14.293854,12.709869,91.65442,6445.765584,2439.9437794668697,-0.467554821380595,0.1800215899688671,0.1104462877904984,CUNDINAMARCA,GACHETA,2008,0.1362007250963917
1565.531579732895,13.907054,14.580475,13.144196,91.56484,6532.100699,2439.9437794668697,-0.5601146121989685,-1.1670001536428216,0.1362007250963917,CUNDINAMARCA,GACHETA,2009,0.2392898601706094
2072.1138750612736,14.40036,16.350739,13.211578,89.580475,6496.556168,2439.9437794668697,-0.9352837702963478,0.5953009761683745,0.2392898601706094,CUNDINAMARCA,GACHETA,2010,0.2752219856161356
2475.146341443062,13.742238,14.059723,13.152496,92.72171,6145.882849,2439.9437794668697,0.055544095479413,0.6016392099015345,0.2752219856161356,CUNDINAMARCA,GACHETA,2011,0.7
1959.2602140903475,13.465424,14.336334,12.66153,92.96527,6300.941385,2439.9437794668697,-0.3355135407561797,-0.3728508711357362,0.7,CUNDINAMARCA,GACHETA,2012,0.8
1944.3334265947344,13.737274,14.624176,12.631012,92.7157,6312.644058,2439.9437794668697,-0.2221974201811144,0.0014871922055892,0.8,CUNDINAMARCA,GACHETA,2013,0.5129944653831788
1876.6706711053848,13.715973,14.242828,12.755768,92.57184,6319.403047000001,2439.9437794668697,-0.3635601634101457,-0.2339776443701375,0.5129944653831788,CUNDINAMARCA,GACHETA,2014,0.5546963410033949
1753.5800733566284,13.851715,14.4010315,13.136627,91.34876,6196.803654,2439.9437794668697,-0.5438489264096551,-0.4787564622579131,0.5546963410033949,CUNDINAMARCA,GACHETA,2015,0.5904467470698148
2173.6628203988075,14.22285,15.4461975,13.008453,92.77264,6262.375355,2439.9437794668697,-0.2790101458724213,0.6433559206732289,0.5904467470698148,CUNDINAMARCA,GACHETA,2016,0.6106406637584467
2083.1099873781204,14.086619,14.445221,12.782623,91.20481,6292.0876370000005,2439.9437794668697,0.0131663007716822,-0.0433481433634765,0.6106406637584467,CUNDINAMARCA,GACHETA,2017,0.8426691349713901
2104.7638440430164,13.747711,14.480133,12.940826,91.97717,6147.234649,2439.9437794668697,-0.2426482422320809,-0.9283146487576532,0.8426691349713901,CUNDINAMARCA,GACHETA,2018,0.8618829769600532
2063.8335102796555,14.023163,14.604401,12.842682,91.29247,6148.311694,2439.9437794668697,-0.0661441962513019,-0.0585876098778148,0.8618829769600532,CUNDINAMARCA,GACHETA,2019,0.8247422680412371
2084.57108938694,13.972667,14.817047,13.292633,91.91305,6442.492981,2439.9437794668697,0.0038427628237421,-0.2562876601128676,0.8247422680412371,CUNDINAMARCA,GACHETA,2020,0.7591973244147158
2203.39838629961,13.603912,14.210114,12.671539,92.57196,6223.299517,2439.9437794668697,0.6355335929288961,-0.1897660792495717,0.7591973244147158,CUNDINAMARCA,GACHETA,2021,0.690007396710225
2218.9464259147644,13.412465,13.930084,12.874176,92.76876,6197.455256499999,2439.9437794668697,0.2516409404136544,-0.0595146992294037,0.690007396710225,CUNDINAMARCA,GACHETA,2022,0.5535481598873041
2023.9107148647308,13.612071,14.228668,12.736481,91.9744,6351.990372,2439.9437794668697,-0.4819873771538224,0.0970364375489571,0.5535481598873041,CUNDINAMARCA,GACHETA,2023,1.164298776199184
1789.9705048799517,14.114879,15.292145,12.948883,90.4628,6584.818078,2439.9437794668697,-0.8759955958306758,-0.338267921431903,1.164298776199184,CUNDINAMARCA,GACHETA,2024,1.435755511401268
2398.9023671746254,13.42036,14.075348,12.419586,92.96946,5937.231001,2439.9437794668697,0.2159429826770796,0.7766828244498072,,CUNDINAMARCA,GACHETA,2025,
2500.623790025711,14.086761,15.263336,13.148834,91.513115,6572.306198,2369.3061493224727,-0.908509039283935,-0.0765837438167855,,CUNDINAMARCA,GAMA,2007,0.1087217217217217
2822.5854926109314,13.909535,14.364166,12.967682,93.350975,6375.243372,2369.3061493224727,-0.5355292718260901,0.1159497821871222,0.1087217217217217,CUNDINAMARCA,GAMA,2008,0.2901446870451237
2466.809047937393,14.117096,14.697418,13.430328,93.56632,6458.392608,2369.3061493224727,-0.4477823517579303,-1.044369823734394,0.2901446870451237,CUNDINAMARCA,GAMA,2009,0.5537629987908101
2924.5184717178345,14.54481,16.308746,13.532867,91.8472,6459.534134,2369.3061493224727,-0.7979326429752105,0.3570766818648433,0.5537629987908101,CUNDINAMARCA,GAMA,2010,0.532741398446171
3329.6773047447205,13.921112,14.213043,13.376129,94.350655,6101.362891,2369.3061493224727,-0.0071038227205773,0.477438639602185,0.532741398446171,CUNDINAMARCA,GAMA,2011,0.5
2862.240526199341,13.733165,14.544342,13.001373,94.220314,6226.499517,2369.3061493224727,-0.1834745786398119,-0.2669493081840304,0.5,CUNDINAMARCA,GAMA,2012,0.5
2905.8844804763794,13.989064,14.757965,13.007965,94.13459,6216.742438,2369.3061493224727,-0.0589003504781701,-0.0622335242076297,0.5,CUNDINAMARCA,GAMA,2013,0.4902181540808543
2824.2714853286743,13.994863,14.511383,13.1336975,93.40377,6215.97255,2369.3061493224727,-0.3191674968184253,-0.2580838765312967,0.4902181540808543,CUNDINAMARCA,GAMA,2014,0.5300668485675307
2733.117389678955,14.13028,14.579254,13.473541,92.43954,6075.329912,2369.3061493224727,-0.585090741606776,-0.2227036263434917,0.5300668485675307,CUNDINAMARCA,GAMA,2015,0.8120892548811263
3175.973527431488,14.462433,15.637604,13.283844,94.02697,6157.758588,2369.3061493224727,-0.1635702436202425,0.4916696900685698,0.8120892548811263,CUNDINAMARCA,GAMA,2016,0.8398619979373458
2955.38126039505,14.288605,14.652252,13.0746155,92.86597,6215.777918,2369.3061493224727,-0.1795403935064478,-0.0254679624831155,0.8398619979373458,CUNDINAMARCA,GAMA,2017,0.842669306389951
3076.2442553043365,14.010976,14.641754,13.351715,93.11505,6014.341004,2369.3061493224727,-0.3504337847715978,-0.7311736321342647,0.842669306389951,CUNDINAMARCA,GAMA,2018,0.8618836720392432
3037.123548984528,14.311574,14.884674,13.346588,92.38065,6043.836422,2369.3061493224727,-0.0769867700702766,-0.0652153532457104,0.8618836720392432,CUNDINAMARCA,GAMA,2019,0.9859154929577464
3114.9277997016907,14.111339,14.927399,13.349274,93.02942,6348.174748,2369.3061493224727,0.008019815588946,-0.1463038963325345,0.9859154929577464,CUNDINAMARCA,GAMA,2020,0.9154929577464788
3216.068553686142,13.73998,14.317535,12.892242,93.62745,6115.589565,2369.3061493224727,0.6543154827202037,-0.2518695676321362,0.9154929577464788,CUNDINAMARCA,GAMA,2021,0.9099313629359852
3104.670113325119,13.466502,13.9305725,12.865387,93.97677,6121.540319,2369.3061493224727,0.2081432644778498,-0.2195174253682087,0.9099313629359852,CUNDINAMARCA,GAMA,2022,0.6080251320862488
2902.245593070984,13.672048,14.247223,12.749176,92.62134,6246.442754,2369.3061493224727,-0.5242147689236882,-0.0667726300453172,0.6080251320862488,CUNDINAMARCA,GAMA,2023,0.786472148541114
2650.68611907959,14.165416,15.205231,13.058258,91.32424,6488.417426,2369.3061493224727,-0.9077016815605394,-0.2942580756067466,0.786472148541114,CUNDINAMARCA,GAMA,2024,0.977668845315904
3496.562379360199,13.442413,14.08902,12.547516,94.07952,5801.3804,2369.3061493224727,0.2240646698785523,0.6478570556826659,,CUNDINAMARCA,GAMA,2025,
2838.971087694168,24.510101,26.833649,23.457428,77.302536,6015.829255,373.6010081839413,-0.5241643687709275,0.269671348355954,,CUNDINAMARCA,GIRARDOT,2007,
2815.4391038417816,24.379263,25.158356,23.313385,76.68305,5915.542294,373.6010081839413,-0.1490218567567213,-0.0497254850486369,,CUNDINAMARCA,GIRARDOT,2008,
2350.2165954113007,24.577707,25.03897,23.758453,78.41068,6034.608920000001,373.6010081839413,-0.0361514253508397,-0.1730839251301226,,CUNDINAMARCA,GIRARDOT,2009,
3484.844483017921,24.905975,27.463043,23.298248,76.142296,5816.955406,373.6010081839413,0.0617558865957653,0.9877370326751024,,CUNDINAMARCA,GIRARDOT,2010,
2780.055510044098,24.292532,25.422028,23.743317,78.16946,5780.680555,373.6010081839413,-0.2350160796727211,0.3626252508079717,,CUNDINAMARCA,GIRARDOT,2011,
2283.480548620224,24.62737,25.97403,23.72403,75.32777,6065.490708,373.6010081839413,-0.2178004599427097,-0.1508342967312974,,CUNDINAMARCA,GIRARDOT,2012,
2809.213986992836,24.764618,26.392487,23.660309,76.91501,5971.438608,373.6010081839413,0.3454973476269306,0.4114185991845,,CUNDINAMARCA,GIRARDOT,2013,
2436.1098158359528,24.790274,26.63443,23.808258,76.83265,5986.242249,373.6010081839413,-0.2994950630607664,0.1157729787570946,,CUNDINAMARCA,GIRARDOT,2014,
2386.17852807045,24.781809,26.122223,23.621979,77.84469,6035.7219700000005,373.6010081839413,-0.5176539119279123,-0.0174454654526435,,CUNDINAMARCA,GIRARDOT,2015,
2284.172531306744,25.58906,27.747711,23.871735,73.67312,6103.347559,373.6010081839413,-0.4777036382154656,0.3680049871412367,,CUNDINAMARCA,GIRARDOT,2016,
1915.3061808347704,25.662628,27.753815,24.223053,68.92528,6292.16117,373.6010081839413,-0.6055092685248337,-0.5949432059221176,,CUNDINAMARCA,GIRARDOT,2017,
2246.312839984894,25.267487,28.347076,23.549957,71.58494,6149.130283,373.6010081839413,-1.1246597783721937,-0.2319961783052089,,CUNDINAMARCA,GIRARDOT,2018,
1880.988311290741,25.721567,27.867096,23.848785,70.082924,6251.930976,373.6010081839413,-1.100440503846699,-0.3135555320368108,,CUNDINAMARCA,GIRARDOT,2019,
2263.775430291891,26.181162,29.932037,24.263336,68.10323,6389.079202,373.6010081839413,-0.9827116829324736,-0.0060596074464107,,CUNDINAMARCA,GIRARDOT,2020,
2763.102226257324,25.070547,27.43277,23.874664,73.96641,5940.636515,373.6010081839413,-0.076188726569998,-0.0440861663553674,,CUNDINAMARCA,GIRARDOT,2021,
2764.1208783090115,24.682486,26.020905,23.415924,75.19121,5865.902291,373.6010081839413,0.0338190593933284,-0.2497081422011369,,CUNDINAMARCA,GIRARDOT,2022,
2199.800355911255,25.313162,26.291412,24.523346,76.03773,6109.6736120000005,373.6010081839413,-0.6716898804746538,-0.2033372175271496,,CUNDINAMARCA,GIRARDOT,2023,
2760.0762244462967,25.835175,28.488434,24.414215,74.06085,6202.068472,373.6010081839413,-1.1821788730755507,0.6044618320131971,,CUNDINAMARCA,GIRARDOT,2024,
3626.0924911499023,24.619986,25.73941,23.795807,79.66503,5580.566039,373.6010081839413,0.1357631604798087,0.3172722313018974,,CUNDINAMARCA,GIRARDOT,2025,
639.4047529697418,11.968109,12.686188,11.31485,74.74491,6792.087546,2784.985702155516,-1.0391226767796522,-0.257968275168052,,CUNDINAMARCA,GUACHETA,2007,
894.8310965299606,11.558055,11.917389,11.058502,79.10814,6623.303048,2784.985702155516,-0.2380724495355731,0.0694060921443785,,CUNDINAMARCA,GUACHETA,2008,
670.8326359391212,12.02245,12.884186,11.417633,76.39384,6742.107094,2784.985702155516,-0.5643542975971957,-0.8805216364382109,,CUNDINAMARCA,GUACHETA,2009,
1118.248856715858,12.116669,14.082672,10.832428,79.73042,6521.907346,2784.985702155516,-0.8197766539531678,1.0074016286316267,,CUNDINAMARCA,GUACHETA,2010,
1468.6788012087345,11.365285,11.934235,10.712311,83.69329,6289.569435,2784.985702155516,0.0922058275563734,1.1455085024401832,,CUNDINAMARCA,GUACHETA,2011,
926.7430128455162,11.475514,12.066803,11.046295,80.507355,6575.7698395,2784.985702155516,-0.3648082018554462,-0.3441095236643955,,CUNDINAMARCA,GUACHETA,2012,
829.0082404613495,11.865936,12.966949,11.025543,78.37919,6637.570209,2784.985702155516,-0.5279916712380135,0.0595972799807129,,CUNDINAMARCA,GUACHETA,2013,
686.6463906764984,11.929921,12.640533,11.209625,77.41389,6681.742990000001,2784.985702155516,-0.7966951956830255,-0.1803315659097477,,CUNDINAMARCA,GUACHETA,2014,
608.2628271877766,11.9774475,12.437164,11.304596,77.42751,6644.41797,2784.985702155516,-0.6289949546605318,-1.0463970094957404,,CUNDINAMARCA,GUACHETA,2015,
919.2658618688585,12.414662,13.825104,11.460602,78.55906,6600.496481,2784.985702155516,-0.6007361966883332,0.7468257782839213,,CUNDINAMARCA,GUACHETA,2016,
1031.9451301693916,11.903758,12.365875,11.237701,80.28138,6598.392566,2784.985702155516,-0.0119988731191448,0.0135777739287731,,CUNDINAMARCA,GUACHETA,2017,
1027.861252814531,11.707347,12.25528,10.770905,79.8075,6625.269633,2784.985702155516,-0.168062314669309,-0.9993561566717066,,CUNDINAMARCA,GUACHETA,2018,
969.5364052653312,11.994598,13.231354,10.792877,79.29322,6555.610177,2784.985702155516,-0.0006285454497501,-0.0104792654461158,,CUNDINAMARCA,GUACHETA,2019,
867.7979687452316,12.022064,12.814117,11.436676,78.74346,6773.294656,2784.985702155516,-0.1090754006259346,-0.4832333686911471,,CUNDINAMARCA,GUACHETA,2020,
989.9665265977384,11.689606,12.285309,11.1510315,79.69195,6577.151927,2784.985702155516,0.2956502931951871,-0.0489899089915133,,CUNDINAMARCA,GUACHETA,2021,
1077.7292360067368,11.435496,12.232574,10.873688,81.12155,6430.253844,2784.985702155516,0.2567918340415584,0.0251067789786441,,CUNDINAMARCA,GUACHETA,2022,
945.5816887915134,11.861827,12.342194,11.202301,79.45569,6682.519115,2784.985702155516,-0.2273837511949978,0.0265310354815151,,CUNDINAMARCA,GUACHETA,2023,
927.8885255753994,12.263478,13.634918,11.114166,78.96525,6839.482205,2784.985702155516,-0.6603012601040517,0.0336610996704833,,CUNDINAMARCA,GUACHETA,2024,
1116.2731559872627,11.477814,12.35025,10.904205,83.649765,6366.068237,2784.985702155516,0.3202714036875279,0.5611642800574517,,CUNDINAMARCA,GUACHETA,2025,
2114.4424879749618,24.177366,26.493155,22.22525,68.98175,6680.810937833333,720.1404812460394,-0.2915147044024614,0.3394637834994403,,CUNDINAMARCA,GUADUAS,2007,0.978774125521478
2344.64937210083,23.447512,24.752268,22.405508,73.4801,6597.627601666667,720.1404812460394,0.0318665858019261,0.1471549359101597,0.978774125521478,CUNDINAMARCA,GUADUAS,2008,0.9972020298998764
1874.375048458576,24.254303,25.599356,23.44107,68.74898,6801.856001333334,720.1404812460394,-0.1715697054799673,-0.4558848126350469,0.9972020298998764,CUNDINAMARCA,GUADUAS,2009,1.062406270084982
2645.042447507381,24.015757,26.450022,21.729319,73.16628,6357.319788,720.1404812460394,0.4806083398841241,0.7689278884614186,1.062406270084982,CUNDINAMARCA,GUADUAS,2010,0.9783252967656152
2617.8539333343506,23.28613,24.688467,22.19107,76.91387,6271.179601666667,720.1404812460394,0.4496599421590402,0.9910281246593968,0.9783252967656152,CUNDINAMARCA,GUADUAS,2011,1.0
2265.0232692162194,23.819643,24.946035,23.073477,70.58196,6677.5006066666665,720.1404812460394,0.0999473328810172,0.0168696709991444,1.0,CUNDINAMARCA,GUADUAS,2012,1.084393063583815
2199.1199567715325,24.178953,25.678293,22.80655,68.774666,6692.197423,720.1404812460394,0.4984228677717459,0.0958179556794435,1.084393063583815,CUNDINAMARCA,GUADUAS,2013,0.7694936445092728
1822.950261116028,24.557335,25.493723,23.023672,66.34187,6775.687477666666,720.1404812460394,-0.391920953558088,-0.2141241010929521,0.7694936445092728,CUNDINAMARCA,GUADUAS,2014,0.83204558982816
1793.022208760182,24.869211,26.204824,23.926178,64.688095,6887.869737,720.1404812460394,-0.4817182901220268,-0.2672867538056128,0.83204558982816,CUNDINAMARCA,GUADUAS,2015,1.042205122994356
2125.1028620998063,24.848635,26.485748,23.272207,67.86513,6770.388105333333,720.1404812460394,-0.0830150365779535,0.4979168008878198,1.042205122994356,CUNDINAMARCA,GUADUAS,2016,1.0778555349389192
1482.8551380236945,24.98587,26.517813,23.839752,62.358097,7003.104231333333,720.1404812460394,-0.6836333861692542,-0.6170299897855623,1.0778555349389192,CUNDINAMARCA,GUADUAS,2017,1.0111987257639516
1782.289187848568,24.77942,26.728912,23.569,63.232815,6847.194060333333,720.1404812460394,-0.9441448597974124,-0.9067178570099198,1.0111987257639516,CUNDINAMARCA,GUADUAS,2018,1.034259337860781
1538.6995591620605,25.318626,26.471262,24.150217,61.2822,7013.008445,720.1404812460394,-0.6691572698786683,-0.4556038980452806,1.034259337860781,CUNDINAMARCA,GUADUAS,2019,1.274853801169591
1757.1291549603145,25.229149,27.531973,23.507315,60.958958,7077.535464,720.1404812460394,-0.8049756378914138,0.0178895917273861,1.274853801169591,CUNDINAMARCA,GUADUAS,2020,1.1783980582524272
2041.7918712248404,24.554596,26.39924,23.543283,65.1501,6704.423401,720.1404812460394,0.1217533998904301,0.0371817421009642,1.1783980582524272,CUNDINAMARCA,GUADUAS,2021,1.0599981338061024
1685.4429221749306,24.216013,25.04841,23.18749,66.904854,6614.719811333333,720.1404812460394,-0.5221509510925569,-0.4799799562970313,1.0599981338061024,CUNDINAMARCA,GUADUAS,2022,0.8871564511931567
1707.422596414884,24.932655,26.152334,24.036856,65.06843,6897.820831333333,720.1404812460394,-0.4069580419305567,-0.6081085284292373,0.8871564511931567,CUNDINAMARCA,GUADUAS,2023,0.9991773628280688
1511.792453147471,25.315073,26.846506,23.182852,64.65694,6950.484559333334,720.1404812460394,-0.9030279751892356,-0.1000329628473048,0.9991773628280688,CUNDINAMARCA,GUADUAS,2024,1.237726720032425
2204.6556707421937,23.810549,24.881174,23.026031,74.416466,6470.463324166666,720.1404812460394,0.2326243424107177,0.0211374805947373,,CUNDINAMARCA,GUADUAS,2025,
1174.9987486600876,11.625499,12.595612,10.805084,75.80616,6531.514413333333,3063.3177535497884,-1.082019108725954,-0.3248488768875771,,CUNDINAMARCA,GUASCA,2007,
1443.0527555942535,11.309276,11.872467,10.502187,79.100494,6409.347666666667,3063.3177535497884,-0.5474431515433339,-0.0495871102533136,,CUNDINAMARCA,GUASCA,2008,
1187.824949880441,11.69598,12.818431,10.8697815,77.6246,6514.272634666667,3063.3177535497884,-0.5448751745987532,-1.2900822583794709,,CUNDINAMARCA,GUASCA,2009,
